Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
77, DEA, Easterly Government Properties Inc., Real Estate, REIT - Office, USA, 1.73B, 53.98, -, 6.87, 1.44, 78.65, 44.70%, 3.78%, -, 292.40%, 11.70%, 0.70%, 1.50%, 2.50%, -, -, 0.85, 0.85, 69.40%, 23.50%, 6.70%, -2.68%, -4.43%, -5.73%, -17.31%, -8.48%, 1.80%
79, DHC, Diversified Healthcare Trust, Real Estate, REIT - Healthcare Facilities, USA, 869.71M, -, -, 0.56, 0.36, 10.40, -58.00%, 24.40%, 3.20%, -792.90%, -18.00%, -3.20%, -8.60%, 0.10%, -, -, 1.89, 1.89, 22.20%, -3.20%, -14.00%, -18.61%, -22.27%, -26.96%, 1.40%, -11.89%, 4.83%
82, DRE, Duke Realty Corporation, Real Estate, REIT - Industrial, USA, 17.30B, 63.73, 8.06, 16.38, 3.35, 1441.50, -31.60%, 8.16%, 6.00%, 308.50%, 27.80%, 4.00%, 7.00%, 4.60%, -, -, 0.69, 0.69, 68.40%, 43.10%, 33.90%, 1.35%, 17.18%, 20.02%, 34.74%, 16.24%, 1.53%
84, DUO, Fangdd Network Group Ltd., Real Estate, Real Estate Services, China, 279.49M, 3.36, -, 0.72, 1.17, -, 84.10%, 67.09%, -, 25.90%, 6.90%, -4.70%, -12.70%, -12.80%, 1.40, 1.40, 0.00, 0.28, 16.10%, -7.80%, -7.50%, -27.61%, -58.78%, -57.61%, -65.94%, -58.62%, 11.73%
86, EARN, Ellington Residential Mortgage REIT, Real Estate, REIT - Mortgage, USA, 152.15M, 10.35, -, 6.34, 0.93, 13.00, -8.80%, -4.90%, -5.98%, 100.80%, -34.30%, 2.90%, 22.80%, 1.00%, -, -, 0.00, 6.79, 62.30%, 55.70%, -, -1.52%, -0.49%, -2.00%, 29.57%, -5.90%, 1.82%
88, ELS, Equity LifeStyle Properties Inc., Real Estate, REIT - Residential, USA, 12.83B, 46.53, 8.60, 11.63, 10.45, 45.99, -18.50%, 12.23%, 7.00%, -2.50%, 5.50%, 5.10%, 18.40%, 8.60%, -, -, 2.42, 2.42, 51.60%, 30.10%, 20.60%, 2.53%, 15.43%, 18.32%, 13.74%, 11.84%, 1.51%
90, EPRT, Essential Properties Realty Trust Inc., Real Estate, REIT - Diversified, USA, 2.98B, 44.21, 1.71, 17.43, 1.66, -, -30.60%, 16.27%, 34.51%, -7.30%, 17.10%, 1.80%, 2.80%, 3.00%, -, -, 0.57, 0.57, 97.10%, 47.50%, 25.30%, -2.74%, 8.15%, 19.24%, 87.68%, 20.75%, 2.53%
92, EQIX, Equinix Inc. REIT, Real Estate, REIT - Specialty, USA, 65.85B, 81.54, 4.31, 10.71, 6.22, -, -30.20%, 25.26%, 37.40%, 26.20%, 10.50%, 1.50%, 3.90%, 3.30%, 1.60, 1.60, 1.21, 1.25, 48.80%, 15.40%, 6.60%, 4.34%, 13.65%, 6.23%, 5.60%, 3.16%, 1.99%
94, ESBA, Empire State Realty OP L.P., Real Estate, REIT - Diversified, USA, 277.46M, -, -, 0.46, 1.82, -, -, -, -, -97.50%, -25.90%, -, -, -, -, -, -, -, -, -, -, 6.96%, 6.00%, 35.82%, 64.76%, 29.43%, 1.16%
96, ESS, Essex Property Trust Inc., Real Estate, REIT - Residential, USA, 18.95B, 70.21, 5.77, 12.99, 3.19, 121.37, 30.20%, -10.98%, 7.90%, -45.60%, -9.50%, 3.20%, 7.00%, -, -, -, 1.01, 1.01, 69.60%, 36.50%, 29.00%, 3.19%, 13.59%, 16.07%, 21.63%, 24.37%, 1.77%
98, EXR, Extra Space Storage Inc., Real Estate, REIT - Industrial, USA, 19.70B, 33.54, 5.68, 14.25, 6.77, 66.53, 14.70%, 5.98%, 6.00%, 84.70%, 7.90%, 6.40%, 22.50%, 7.90%, -, -, 1.81, 1.81, 71.80%, 54.20%, 41.60%, 2.04%, 21.02%, 33.77%, 54.84%, 29.30%, 1.75%
100, FOR, Forestar Group Inc., Real Estate, Real Estate - Development, USA, 1.13B, 9.48, 3.36, 1.01, 1.18, -, 60.90%, 24.41%, 3.90%, 193.30%, 80.50%, 4.80%, 9.50%, 3.70%, -, -, 0.69, 0.69, 14.50%, 9.50%, 7.60%, -9.41%, 6.28%, 14.36%, 51.68%, 14.02%, 2.26%
81, DOC, Physicians Realty Trust, Real Estate, REIT - Healthcare Facilities, USA, 3.91B, 47.34, 5.75, 8.82, 1.43, 229.92, -19.80%, 10.37%, 9.70%, 13.50%, 5.50%, 1.60%, 2.60%, 1.60%, -, -, 0.53, 0.53, 70.40%, 15.10%, 15.30%, -2.79%, 5.35%, 2.03%, 4.98%, 1.85%, 1.85%
83, DRH, DiamondRock Hospitality Company, Real Estate, REIT - Hotel & Motel, USA, 2.04B, 76.22, -, 10.07, 1.33, -, -318.00%, 106.80%, -9.50%, -376.70%, -57.10%, -16.70%, -31.20%, -12.40%, -, -, 0.71, 0.71, -28.20%, -, -, -8.85%, -0.51%, 21.46%, 61.60%, 17.33%, 4.00%
85, DX, Dynex Capital Inc., Real Estate, REIT - Mortgage, USA, 600.58M, 10.26, -, 8.52, 0.84, 4.93, 198.80%, 0.47%, -8.39%, 190.70%, -65.10%, 11.60%, 79.50%, 6.10%, -, -, 0.13, 3.39, 82.80%, -, -, -2.88%, 2.73%, 9.96%, 52.02%, 9.83%, 1.55%
87, EGP, EastGroup Properties Inc., Real Estate, REIT - Industrial, USA, 6.28B, 55.54, 7.22, 16.87, 4.77, 95.18, -14.90%, 8.50%, 7.70%, 14.70%, 10.50%, 4.20%, 8.90%, 5.00%, -, -, 0.98, 0.99, 71.70%, 35.50%, 30.20%, 0.39%, 14.72%, 14.55%, 35.98%, 14.50%, 1.97%
89, EPR, EPR Properties, Real Estate, REIT - Retail, USA, 3.63B, 34.32, -, 9.68, 1.39, -, -220.70%, 1054.84%, 7.00%, -109.00%, -25.90%, -2.80%, -7.10%, -0.30%, -, -, 1.20, 1.20, 90.10%, -8.00%, -50.50%, 2.50%, 4.46%, 27.66%, 55.69%, 51.23%, 2.85%
91, EQC, Equity Commonwealth, Real Estate, REIT - Office, USA, 3.34B, -, -, 53.60, 1.08, -, -8.80%, 41.70%, -2.00%, -102.90%, -20.70%, 0.20%, 0.30%, -0.50%, -, -, 0.00, 0.00, 57.10%, -33.90%, 13.70%, -3.96%, -2.42%, 3.90%, -7.77%, 0.59%, 1.59%
93, EQR, Equity Residential, Real Estate, REIT - Residential, USA, 28.68B, 71.06, 7.06, 11.53, 2.81, 90.80, -5.70%, 17.71%, 6.10%, -81.60%, -12.40%, 3.20%, 6.30%, 7.10%, -, -, 0.74, 0.78, 62.90%, 41.50%, 26.50%, 5.32%, 16.03%, 28.12%, 27.89%, 30.65%, 1.81%
95, ESRT, Empire State Realty Trust Inc., Real Estate, REIT - Diversified, USA, 2.04B, 51.89, -, 3.50, 1.93, 41.94, -134.60%, 245.45%, 1.80%, -161.80%, -14.60%, -0.60%, -2.20%, 2.00%, -, -, 2.03, 2.03, 53.90%, 8.30%, -4.10%, 3.77%, 3.95%, 22.59%, 78.43%, 26.93%, 2.62%
97, EXPI, eXp World Holdings Inc., Real Estate, Real Estate Services, USA, 4.73B, 45.89, 13.85, 2.24, 32.59, 27.23, 369.90%, 86.47%, 10.00%, 852.00%, 115.10%, 15.50%, 30.30%, 21.40%, 1.80, 1.80, 0.01, 0.02, 8.80%, 1.70%, 1.70%, -7.38%, -50.80%, 24.12%, 503.55%, 2.22%, 8.83%
99, FCPT, Four Corners Property Trust Inc., Real Estate, REIT - Hotel & Motel, USA, 2.12B, 23.41, -, 12.08, 2.49, -, 2.10%, 6.27%, -, -1.40%, 10.10%, 4.90%, 10.00%, 6.70%, -, -, 0.92, 0.92, -, 61.80%, 44.90%, -2.87%, 1.91%, -3.24%, 28.40%, -6.75%, 2.36%
102, FPI, Farmland Partners Inc., Real Estate, REIT - Specialty, USA, 383.34M, 248.60, -, 7.58, 0.88, 31.95, -509.40%, 150.00%, -, 74.50%, -0.90%, -0.30%, -0.80%, 2.40%, -, -, 1.13, 1.13, 79.30%, 39.80%, -6.40%, -6.61%, 0.89%, 48.51%, 80.14%, 42.87%, 3.44%
104, FRPH, FRP Holdings Inc., Real Estate, Real Estate Services, USA, 535.46M, -, -, 22.59, 1.35, -, 40.90%, -, -7.00%, 1653.60%, 1.70%, 6.90%, 10.50%, 0.40%, 30.90, 30.90, 0.45, 0.45, 37.60%, 24.60%, -, 14.07%, 19.69%, 27.37%, 44.96%, 25.86%, 3.31%
106, FSP, Franklin Street Properties Corp., Real Estate, REIT - Office, USA, 554.91M, 85.67, -, 2.29, 0.73, -, 403.40%, 185.70%, -, -503.10%, -6.30%, 1.50%, 3.60%, -0.60%, -, -, 1.04, 1.25, 52.60%, -6.00%, 11.30%, -4.99%, -4.10%, 3.63%, -3.75%, 17.62%, 3.23%
108, FTHM, Fathom Holdings Inc., Real Estate, Real Estate Services, USA, 474.83M, -, -, 2.40, 15.72, -, 71.80%, 63.30%, -, -, 72.20%, -, -, -4.20%, 4.20, 4.20, 0.01, 0.02, 5.80%, -, -, -5.66%, -24.95%, 44.82%, -, -8.38%, 8.06%
110, GLPI, Gaming and Leisure Properties Inc., Real Estate, REIT - Specialty, USA, 10.74B, 19.58, 4.51, 9.17, 4.08, -, 32.50%, 5.67%, 4.29%, 24.40%, 6.30%, -, -, 9.30%, -, -, 2.18, 2.18, 92.50%, -, -, -1.05%, 4.79%, 10.28%, 34.22%, 9.34%, 1.83%
112, GNL, Global Net Lease Inc., Real Estate, REIT - Office, USA, 1.85B, 253.77, -, 5.43, 1.10, 50.76, -123.50%, 670.00%, -, -119.70%, 12.90%, -0.40%, -0.90%, 2.40%, -, -, 1.39, 1.39, 79.70%, 28.70%, -4.20%, 1.72%, 8.37%, 14.14%, 39.27%, 14.00%, 1.91%
114, GPMT, Granite Point Mortgage Trust Inc., Real Estate, REIT - Mortgage, USA, 784.14M, 11.68, 20.56, 3.71, 0.84, 19.31, -155.60%, -0.49%, 2.13%, 157.60%, -16.40%, 0.60%, 2.60%, -1.00%, -, -, 1.98, 3.28, 45.00%, 12.00%, 11.70%, 8.77%, 26.25%, 53.11%, 199.69%, 43.94%, 3.01%
116, GYRO, Gyrodyne LLC, Real Estate, Real Estate Services, USA, 19.82M, -, -, 7.24, 0.39, -, -, -, -, -, -1.80%, -, -, -, -, -, -, -, -, -, -, -9.42%, -20.29%, -29.58%, -25.31%, -17.72%, 3.14%
118, HCDI, Harbor Custom Development Inc., Real Estate, Real Estate - Development, USA, 47.10M, -, -, 0.87, 1.34, -, -, -, -, 11.00%, 40.40%, -, -, -10.00%, -, -, 0.18, 0.72, 4.60%, -6.40%, -8.00%, -6.74%, 1.92%, -27.73%, -, -27.06%, 6.22%
120, HHC, The Howard Hughes Corporation, Real Estate, Real Estate - Diversified, USA, 5.72B, 34.70, 9.06, 8.00, 1.61, -, -129.20%, 523.60%, 20.00%, 58.50%, 8.80%, 0.40%, 0.90%, -1.80%, -, -, 1.19, 1.20, 45.90%, -9.30%, 4.50%, -1.63%, 9.69%, 42.36%, 108.94%, 34.08%, 2.47%
101, FPH, Five Point Holdings LLC, Real Estate, Real Estate - Development, USA, 516.57M, 50.13, -, 3.28, 1.94, -, -106.90%, -75.76%, -, 60.60%, 43.50%, -, -, -3.20%, -, -, 1.15, 1.15, 26.60%, -, -, 11.70%, 23.38%, 43.47%, 60.08%, 46.89%, 3.19%
103, FR, First Industrial Realty Trust Inc., Real Estate, REIT - Industrial, USA, 6.49B, 48.79, 3.00, 14.29, 3.39, -, -18.70%, -12.41%, 10.00%, 50.70%, 5.40%, 5.80%, 11.70%, 4.70%, -, -, 0.83, 0.83, 72.80%, 37.00%, 47.90%, 3.35%, 17.82%, 19.29%, 33.69%, 20.20%, 1.76%
105, FRT, Federal Realty Investment Trust, Real Estate, REIT - Retail, USA, 8.78B, 67.10, 11.23, 10.68, 3.72, 222.28, -64.80%, 21.02%, 6.70%, -14.20%, -5.80%, 1.50%, 5.10%, 4.20%, -, -, 1.84, 1.84, 64.10%, 33.50%, 14.10%, 1.17%, 9.94%, 25.59%, 43.09%, 34.33%, 1.97%
107, FSV, FirstService Corporation, Real Estate, Real Estate Services, Canada, 7.11B, 56.98, 4.56, 2.50, 10.31, -, 28.10%, 9.60%, 15.00%, 314.20%, 12.20%, -, -, -, -, -, -, -, -, -, -, -1.97%, 7.33%, 22.97%, 74.00%, 18.74%, 2.27%
109, GEO, The GEO Group Inc., Real Estate, REIT - Healthcare Facilities, USA, 626.59M, 4.99, 0.30, 0.27, 0.66, 4.35, -32.50%, -15.45%, 15.00%, 99.90%, -4.70%, 3.20%, 14.80%, 5.40%, 1.70, 1.70, 2.99, 3.02, 24.80%, 10.30%, 6.00%, -8.30%, -30.98%, -46.05%, -56.68%, -41.42%, 4.55%
111, GMRE, Global Medical REIT Inc., Real Estate, REIT - Healthcare Facilities, USA, 866.88M, 46.75, -, 8.72, 1.50, -, -266.20%, 42.59%, 9.00%, 17.40%, 26.40%, -0.70%, -1.80%, -0.30%, -, -, 0.96, 0.96, -, -2.00%, -7.30%, 1.41%, 6.67%, 4.20%, 34.33%, 10.26%, 2.22%
113, GOOD, Gladstone Commercial Corporation, Real Estate, REIT - Diversified, USA, 842.75M, 1083.50, 144.47, 6.28, 3.65, -, 159.70%, 200.00%, 6.00%, -349.70%, 3.30%, 0.10%, 0.40%, 3.80%, -, -, 3.13, 3.13, 76.40%, 23.50%, 0.60%, 3.41%, 13.75%, 18.87%, 20.93%, 20.39%, 2.00%
115, GTY, Getty Realty Corp., Real Estate, REIT - Retail, USA, 1.37B, 24.80, -, 9.21, 2.01, 17.97, 36.40%, -1.95%, -, 33.60%, 5.40%, 5.50%, 11.50%, 5.80%, -, -, 0.77, 0.77, 83.10%, 46.00%, 49.00%, -1.27%, 9.27%, 6.72%, 16.94%, 13.04%, 2.00%
117, HASI, Hannon Armstrong Sustainable Infrastructure Capital Inc., Real Estate, REIT - Specialty, USA, 3.91B, 26.93, 4.52, 19.78, 2.93, -, -11.10%, 7.79%, 8.00%, 85.20%, 26.70%, 3.30%, 9.30%, 2.40%, -, -, 1.58, 1.58, 48.60%, 56.50%, 54.70%, -7.81%, -17.50%, -10.96%, 69.63%, -22.42%, 4.28%
119, HGSH, China HGS Real Estate Inc., Real Estate, Real Estate - Development, China, 43.89M, -, -, 1.48, 0.24, -, -73.50%, -, -, 456.00%, 857.90%, 1.20%, 2.60%, -1.10%, -, -, 0.66, 0.00, 23.80%, 7.50%, 14.80%, -15.86%, -12.79%, 33.57%, 112.41%, 7.30%, 11.61%
122, HPP, Hudson Pacific Properties Inc., Real Estate, REIT - Office, USA, 4.34B, 231.92, -, 5.35, 1.28, -, -99.10%, 237.84%, 9.00%, -52.10%, 3.30%, -, -, 1.80%, -, -, 1.07, 1.07, 62.60%, -, -, 3.17%, 9.27%, 7.33%, 19.94%, 20.69%, 2.31%
124, HST, Host Hotels & Resorts Inc., Real Estate, REIT - Hotel & Motel, USA, 12.10B, 91.82, -, 12.51, 1.97, -, -182.40%, 123.20%, 28.40%, -, -62.10%, -6.90%, -13.80%, -6.50%, -, -, 0.90, 0.90, -, -, -91.10%, -6.84%, 4.57%, 16.56%, 43.80%, 17.36%, 3.14%
126, HTA, Healthcare Trust of America Inc., Real Estate, REIT - Healthcare Facilities, USA, 5.98B, 65.57, -, 8.03, 1.92, 290.21, 65.00%, 11.17%, -, 22.10%, 3.10%, 0.80%, 1.80%, 2.20%, -, -, 0.97, 0.97, 69.20%, 19.10%, 7.60%, -5.06%, 1.37%, 2.70%, 3.55%, -0.47%, 1.82%
128, IIPR, Innovative Industrial Properties Inc., Real Estate, REIT - Industrial, USA, 4.34B, 27.84, -, 31.32, 2.86, -, 60.60%, 37.34%, -, 36.20%, 103.30%, 5.00%, 6.00%, 4.20%, -, -, 0.09, 0.09, 96.30%, 61.40%, 56.30%, -1.51%, -8.09%, 15.33%, 120.55%, -1.58%, 3.19%
130, INN, Summit Hotel Properties Inc., Real Estate, REIT - Hotel & Motel, USA, 1.02B, -, -, 5.56, 1.07, -, -334.10%, 89.20%, -, -83.00%, -46.60%, -7.60%, -17.30%, -5.30%, -, -, 1.21, 1.21, 27.00%, -70.30%, -94.70%, -8.21%, -8.21%, 4.68%, 53.76%, 6.66%, 3.47%
132, IRCP, IRSA Propiedades Comerciales S.A., Real Estate, Real Estate Services, Argentina, 498.83M, -, -, 4.95, 1.44, -, 166.30%, -, -5.63%, 17.60%, 177.00%, -8.60%, -17.10%, 22.80%, 1.00, 1.00, 0.43, 0.52, 58.50%, -, -, 1.46%, -17.82%, -17.82%, 50.66%, -1.42%, 3.08%
134, IRS, IRSA Inversiones y Representaciones Sociedad Anonima, Real Estate, Real Estate - Development, Argentina, 423.91M, -, 0.09, 0.43, 0.29, -, 91.20%, -, 13.00%, 238.70%, -64.10%, -, -, 7.00%, 0.40, 0.40, 0.46, 0.81, 33.70%, -, -, -1.60%, -9.78%, -18.18%, 18.39%, -18.18%, 3.96%
136, IVR, Invesco Mortgage Capital Inc., Real Estate, REIT - Mortgage, USA, 837.79M, 8.35, -, 5.27, 0.83, 21.93, -576.50%, 4.09%, 1.70%, 99.10%, -77.70%, -1.70%, -15.10%, 2.10%, -, -, 0.00, 8.97, 72.50%, 78.70%, -70.40%, -12.37%, -13.27%, -1.45%, 22.74%, 0.59%, 2.72%
138, JLL, Jones Lang LaSalle Incorporated, Real Estate, Real Estate Services, USA, 10.34B, 15.28, 2.35, 0.63, 1.84, 9.76, -28.60%, 7.73%, 9.00%, -8.90%, -1.40%, 3.70%, 9.40%, 5.80%, 1.10, 1.10, 0.18, 0.35, 53.20%, 3.50%, 3.00%, 8.67%, 13.04%, 47.36%, 97.51%, 36.31%, 2.50%
140, KIM, Kimco Realty Corporation, Real Estate, REIT - Retail, USA, 9.09B, 38.75, 1.96, 8.65, 1.62, -, 181.30%, 4.36%, 4.60%, 56.60%, -2.60%, -, -, 2.90%, -, -, 0.94, 0.94, 67.00%, -, -, 0.42%, 14.75%, 39.55%, 91.81%, 41.97%, 2.35%
121, HIW, Highwoods Properties Inc., Real Estate, REIT - Office, USA, 4.73B, 33.29, 2.83, 6.50, 2.06, 40.51, 155.90%, 6.77%, 8.00%, -69.90%, -4.70%, 4.10%, 9.30%, 4.60%, -, -, 1.07, 1.07, 69.00%, 30.10%, 29.40%, 1.42%, 10.42%, 16.74%, 19.36%, 15.27%, 1.92%
123, HR, Healthcare Realty Trust Incorporated, Real Estate, REIT - Healthcare Facilities, USA, 4.30B, 105.35, 4.56, 8.51, 2.11, 19.76, 80.60%, 1.41%, 10.00%, 492.90%, 4.40%, 2.40%, 4.60%, 1.60%, -, -, 0.81, 0.81, 60.60%, 11.40%, 17.80%, -4.38%, 3.27%, -1.14%, -1.17%, 2.50%, 1.89%
125, HT, Hersha Hospitality Trust, Real Estate, REIT - Hotel & Motel, USA, 423.44M, -, -, 3.17, 0.68, -, -589.50%, 53.00%, 27.80%, 109.60%, -47.60%, -8.00%, -24.50%, -7.30%, -, -, 1.84, 1.84, -13.90%, -99.00%, -, -8.12%, -2.36%, 24.71%, 113.29%, 36.25%, 5.23%
127, IHT, InnSuites Hospitality Trust, Real Estate, REIT - Hotel & Motel, USA, 59.23M, -, -, 12.34, 24.86, -, -, -, -, -, -35.70%, -, -, -105.50%, -, -, 0.04, 0.00, 49.60%, -59.00%, -, 228.30%, 151.26%, 212.11%, 738.55%, 216.36%, 42.10%
129, ILPT, Industrial Logistics Properties Trust, Real Estate, REIT - Industrial, USA, 1.63B, 21.60, 10.24, 6.65, 1.63, 14.72, 56.20%, -3.33%, 1.80%, 50.30%, -15.70%, 4.00%, 8.90%, 5.80%, -, -, 0.86, 0.00, 86.20%, 43.70%, 36.20%, 1.58%, 15.32%, 13.86%, 33.65%, 7.60%, 1.82%
131, INVH, Invitation Homes Inc., Real Estate, REIT - Residential, USA, 20.37B, 88.90, 9.31, 11.02, 2.40, 83.12, 29.40%, 24.01%, 10.79%, 9.80%, 5.60%, 1.20%, 2.40%, 2.80%, -, -, 0.94, 0.94, 59.80%, 26.00%, 11.00%, 4.46%, 23.70%, 24.00%, 37.91%, 22.12%, 1.62%
133, IRM, Iron Mountain Incorporated, Real Estate, REIT - Specialty, USA, 12.42B, 28.29, 22.85, 2.98, 13.11, -, 27.80%, 9.07%, 1.70%, -29.00%, 1.20%, 2.30%, 32.00%, 8.50%, 0.60, 0.60, 8.98, 9.35, 74.00%, 21.60%, 7.80%, 8.07%, 25.37%, 61.68%, 69.02%, 47.69%, 2.42%
135, IRT, Independence Realty Trust Inc., Real Estate, REIT - Residential, USA, 1.73B, 116.99, 20.33, 8.00, 2.44, -, -69.30%, 40.38%, 5.00%, 358.40%, 7.40%, 0.90%, 2.50%, 2.60%, -, -, 1.27, 1.33, 57.30%, 20.40%, 7.50%, 2.71%, 19.27%, 30.88%, 72.70%, 27.18%, 1.99%
137, JBGS, JBG SMITH Properties, Real Estate, REIT - Office, USA, 4.17B, -, -, 6.83, 1.34, 39.00, -201.50%, 14.30%, 6.60%, -149.70%, 4.60%, -2.10%, -3.90%, -1.20%, -, -, 0.64, 0.64, 45.60%, -11.30%, -21.20%, -0.71%, 0.91%, 0.12%, 8.34%, 3.01%, 1.97%
139, JOE, The St. Joe Company, Real Estate, Real Estate - Diversified, USA, 2.76B, -, -, 15.08, 5.01, 80.59, 65.40%, -, -, 310.20%, 122.00%, 4.90%, 9.20%, 3.80%, -, -, 0.63, 0.63, 49.40%, 30.30%, 27.20%, 2.43%, -7.90%, 40.79%, 142.96%, 10.18%, 3.73%
142, KREF, KKR Real Estate Finance Trust Inc., Real Estate, REIT - Mortgage, USA, 1.18B, 11.63, 0.58, 4.42, 1.13, 52.71, -39.30%, -6.65%, 17.30%, 185.40%, -5.20%, 2.30%, 11.30%, 1.10%, -, -, 3.98, 3.98, 56.70%, 44.80%, 44.20%, 1.04%, 13.72%, 16.13%, 32.06%, 19.31%, 2.42%
144, KW, Kennedy-Wilson Holdings Inc., Real Estate, Real Estate Services, USA, 2.79B, -, -, 6.54, 2.08, -, -58.10%, 73.30%, -, 42.90%, -19.40%, 1.30%, 7.60%, -1.60%, -, -, 4.16, 4.16, -, -21.20%, 22.80%, -3.92%, 5.53%, 19.59%, 41.51%, 10.90%, 2.11%
146, LAMR, Lamar Advertising Company REIT, Real Estate, REIT - Specialty, USA, 10.56B, 27.72, 14.65, 6.89, 8.96, 34.03, -35.00%, 19.49%, 3.00%, -5.60%, -8.80%, 4.20%, 20.70%, 9.30%, 0.60, 0.60, 2.29, 2.42, 88.10%, 24.40%, 15.70%, 5.02%, 21.18%, 31.40%, 58.10%, 25.96%, 2.66%
148, LANDM, Gladstone Land Corporation, Real Estate, REIT - Industrial, USA, -, -, -, -, -, -, -, -, -, -87.90%, 12.00%, -, -, -, -, -, -, -, -, -, -, -1.69%, -0.19%, -, -, 3.18%, 0.61%
150, LEJU, Leju Holdings Limited, Real Estate, Real Estate Services, China, 275.60M, 4.16, -, 0.38, 0.94, -, 65.40%, 96.00%, -, -46.80%, 24.30%, 3.20%, 7.10%, 4.50%, 1.60, 1.60, 0.00, 0.00, 89.70%, 3.30%, 2.70%, -10.53%, -36.45%, -12.07%, 23.64%, -10.92%, 6.22%
152, LMRK, Landmark Infrastructure Partners LP, Real Estate, Real Estate Services, USA, 335.40M, 32.15, 7.27, 5.38, 0.88, 31.06, -108.90%, -1.22%, 5.00%, 138.70%, 25.40%, 2.80%, 6.30%, 3.90%, -, -, 1.32, 1.32, 96.70%, 60.10%, 38.20%, 3.83%, -2.03%, 25.07%, 24.59%, 21.46%, 2.61%
154, LODE, Comstock Mining Inc., Real Estate, Real Estate Services, USA, 166.90M, -, -, 834.48, 2.25, -, 349.80%, -, -, -, 0.20%, 45.50%, 59.20%, -14.90%, 34.20, 34.20, 0.00, 0.00, -36.80%, -, -, -4.76%, -28.03%, 265.38%, 557.55%, 265.38%, 9.07%
156, LSI, Life Storage Inc., Real Estate, REIT - Industrial, USA, 7.55B, 36.84, 11.70, 11.77, 2.94, 130.65, -42.40%, 6.60%, 5.00%, 81.20%, 17.00%, 3.50%, 7.00%, 5.10%, -, -, 0.88, 0.88, 66.20%, 38.00%, 25.30%, 4.83%, 19.50%, 36.18%, 53.02%, 24.94%, 1.79%
158, LXP, Lexington Realty Trust, Real Estate, REIT - Diversified, USA, 3.63B, 88.43, 3.44, 10.60, 1.80, -, -42.60%, -17.65%, 5.00%, 119.70%, 14.60%, -, -, 3.20%, -, -, 0.71, 0.71, 88.70%, -, -, 0.90%, 14.52%, 17.23%, 27.37%, 16.57%, 1.80%
160, MAC, The Macerich Company, Real Estate, REIT - Retail, USA, 3.51B, -, -, 4.68, 0.89, 235.61, -346.70%, 31.70%, 0.21%, -934.20%, -16.10%, -3.20%, -12.00%, -0.80%, -, -, 2.17, 2.17, 53.30%, -19.20%, -40.30%, 12.76%, 22.38%, 45.56%, 133.63%, 49.11%, 5.06%
141, KRC, Kilroy Realty Corporation, Real Estate, REIT - Office, USA, 8.09B, 41.11, 1.59, 8.86, 1.50, 61.16, -12.70%, -57.15%, 8.00%, 1149.80%, 6.50%, 6.40%, 12.60%, 2.70%, -, -, 0.72, 0.72, 71.70%, 27.10%, 70.40%, 2.77%, 8.80%, 10.83%, 22.92%, 22.32%, 2.11%
143, KRG, Kite Realty Group Trust, Real Estate, REIT - Retail, USA, 1.78B, -, -, 6.71, 1.45, 84.57, 100.00%, -, -, -, -0.70%, 0.30%, 0.70%, 1.50%, -, -, 1.07, 1.07, 71.10%, 22.70%, 3.20%, 1.15%, 9.56%, 39.57%, 118.56%, 41.71%, 2.58%
145, LADR, Ladder Capital Corp, Real Estate, REIT - Mortgage, USA, 1.50B, 14.34, -, 4.54, 0.95, -, -111.10%, 96.63%, -, 101.00%, -27.10%, 0.00%, 0.10%, -0.20%, -, -, 2.47, 2.47, 32.80%, -0.30%, 0.40%, -2.09%, 2.18%, 20.37%, 47.17%, 19.63%, 2.57%
147, LAND, Gladstone Land Corporation, Real Estate, REIT - Industrial, USA, 685.11M, -, -, 11.85, 1.50, -, -54.90%, 29.40%, 10.00%, -287.30%, 4.60%, -0.80%, -2.10%, -, -, -, 1.65, 1.65, 89.00%, 45.90%, -13.10%, 11.69%, 24.89%, 53.99%, 59.52%, 57.99%, 3.19%
149, LANDO, Gladstone Land Corporation, Real Estate, REIT - Industrial, USA, -, -, -, -, -, -, -, -, -, -87.90%, 12.00%, -, -, -, -, -, -, -, -, -, -, 1.28%, 3.28%, 4.44%, -, 4.19%, 0.86%
151, LFT, Lument Finance Trust Inc., Real Estate, REIT - Mortgage, USA, 94.01M, 10.50, -, 2.95, 0.83, 24.10, 200.80%, -2.70%, -11.18%, 81.00%, -18.50%, 1.60%, 8.50%, 1.40%, -, -, 0.35, 3.93, 58.90%, 29.70%, 30.40%, 0.27%, 15.24%, 26.22%, 66.28%, 15.60%, 2.18%
153, LOAN, Manhattan Bridge Capital Inc., Real Estate, REIT - Mortgage, USA, 62.71M, 12.64, -, 8.96, 1.95, -, -5.60%, 6.00%, -, 9.20%, 0.00%, 7.30%, 13.20%, 7.30%, 104.70, 104.70, 0.79, 0.79, -, 60.80%, 61.50%, 8.06%, 24.30%, 35.08%, 50.90%, 28.60%, 2.01%
