Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
75, ORA, Ormat Technologies Inc., Utilities, Utilities - Renewable, USA, 3.92B, 33.88, 2.91, 5.77, 2.13, -, -4.30%, 48.22%, 16.80%, -46.80%, -13.40%, 2.00%, 4.60%, 4.50%, 2.90, 2.60, 0.74, 0.79, 38.70%, 29.90%, 11.00%, -6.95%, -18.45%, -8.66%, -5.16%, -23.52%, 3.61%
77, PAM, Pampa Energia S.A., Utilities, Utilities - Regulated Electric, Argentina, 1.43B, 3.65, 0.58, 1.55, 0.63, -, -3.40%, 21.18%, 7.60%, -, 58.80%, -, -, 5.90%, 2.30, 2.00, 0.95, 1.08, 40.40%, -, -, 12.26%, 14.28%, 8.75%, 47.59%, 10.96%, 3.71%
79, PCGU, PG&E Corporation, Utilities, Utilities - Regulated Electric, USA, -, -, -, -, -, -, -, -, -, -67.70%, 9.50%, -, -, -, -, -, -, -, -, -, -, -6.19%, -7.54%, -18.65%, -, -17.93%, 1.93%
82, PNM, PNM Resources Inc., Utilities, Utilities - Regulated Electric, USA, 4.20B, 19.44, 3.45, 2.70, 2.08, -, 122.50%, 9.02%, 5.58%, 206.90%, 9.30%, 2.60%, 10.90%, 4.90%, 0.20, 0.20, 1.09, 1.69, -, 18.10%, 13.20%, -0.93%, 2.25%, 0.02%, 20.33%, 1.22%, 0.52%
84, POR, Portland General Electric Company, Utilities, Utilities - Regulated Electric, USA, 4.28B, 17.27, 3.56, 1.96, 1.60, -, -27.60%, 4.28%, 7.10%, 18.40%, 6.30%, 1.90%, 6.50%, 4.50%, 0.80, 0.70, 1.13, 1.21, 53.00%, 12.30%, 7.80%, -4.62%, 14.63%, 12.09%, 1.76%, 12.09%, 1.58%
86, RGCO, RGC Resources Inc., Utilities, Utilities - Regulated Gas, USA, 191.51M, 16.00, -, 2.79, 1.93, -, 20.40%, 27.68%, -, -16.90%, 26.30%, 3.60%, 11.20%, 4.30%, 0.80, 0.70, 1.24, 1.31, 57.10%, 19.20%, 15.10%, 5.05%, -0.95%, -6.92%, -13.33%, -3.78%, 2.15%
88, SJI, South Jersey Industries Inc., Utilities, Utilities - Diversified, USA, 2.96B, 15.70, 3.06, 1.76, 1.55, -, 93.90%, 4.81%, 4.80%, 15.60%, 26.20%, 2.80%, 11.00%, 5.00%, 0.60, 0.60, 1.76, 1.94, 42.60%, 18.60%, 11.00%, 6.22%, 4.10%, 8.11%, -5.99%, 23.71%, 2.44%
90, SO, The Southern Company, Utilities, Utilities - Regulated Electric, USA, 67.39B, 17.97, 3.09, 3.17, 2.38, -, -34.90%, 7.30%, 6.50%, 30.90%, 17.80%, 2.80%, 12.00%, 5.60%, 0.80, 0.60, 1.64, 1.80, 89.20%, 23.60%, 15.90%, -1.90%, 10.63%, 4.98%, 12.00%, 4.05%, 1.36%
92, SPKE, Spark Energy Inc., Utilities, Utilities - Regulated Electric, USA, 385.05M, -, -, 0.77, 2.87, 23.92, -, -, -, -425.10%, -32.20%, 2.50%, 15.40%, 44.30%, 2.50, 2.40, 2.74, 2.74, 30.80%, 9.50%, 1.90%, -1.14%, -0.10%, 4.00%, 26.40%, 8.57%, 3.67%
94, SRE, Sempra Energy, Utilities, Utilities - Diversified, USA, 40.96B, 15.91, 4.46, 3.54, 1.81, 103.97, 9.20%, 5.04%, 4.30%, 30.80%, 9.40%, 5.70%, 18.60%, 5.10%, 0.60, 0.60, 0.98, 1.08, 97.20%, 22.40%, 33.50%, -0.46%, 14.92%, 2.68%, 7.27%, 6.34%, 1.73%
96, TAC, TransAlta Corporation, Utilities, Utilities - Independent Power Producers, Canada, 2.45B, -, -, 1.38, 2.10, 15.98, -764.90%, 177.80%, 46.22%, -214.00%, 5.90%, -4.20%, -24.10%, -0.90%, 1.90, 1.70, 2.74, 2.82, 76.60%, -7.40%, -18.40%, -8.80%, 2.50%, 30.72%, 54.45%, 18.84%, 2.25%
98, UGI, UGI Corporation, Utilities, Utilities - Regulated Gas, USA, 9.48B, 14.14, 1.55, 1.39, 2.00, 32.32, 79.20%, 8.10%, 7.20%, 106.40%, 15.80%, 6.20%, 20.30%, 8.10%, 1.30, 1.10, 1.24, 1.32, 56.10%, 20.70%, 13.00%, 4.80%, 19.49%, 22.34%, 44.63%, 31.72%, 1.95%
100, VST, Vistra Corp., Utilities, Utilities - Independent Power Producers, USA, 7.74B, 9.12, -, 0.66, 1.28, -, -30.20%, 376.60%, 22.90%, -, 12.20%, -5.70%, -18.90%, 6.80%, 0.70, 0.60, 1.56, 1.97, -, -12.10%, -12.40%, -5.22%, -7.12%, -16.95%, -20.89%, -17.75%, 2.99%
81, PEG, Public Service Enterprise Group Incorporated, Utilities, Utilities - Diversified, USA, 31.36B, 17.80, 6.11, 3.23, 1.92, -, 12.50%, 0.78%, 2.45%, 44.60%, 3.90%, 4.20%, 13.20%, 5.60%, 0.80, 0.60, 0.94, 1.07, -, 22.80%, 21.70%, -1.54%, 12.76%, 3.59%, 21.71%, 6.55%, 1.69%
83, PNW, Pinnacle West Capital Corporation, Utilities, Utilities - Regulated Electric, USA, 9.50B, 16.55, 5.40, 2.62, 1.68, -, 20.50%, 2.49%, 3.50%, 18.60%, 5.20%, 2.80%, 9.80%, 5.40%, 0.90, 0.60, 1.14, 1.18, -, 22.00%, 15.40%, 1.21%, 16.98%, -2.24%, 8.58%, 5.79%, 2.04%
85, PPL, PPL Corporation, Utilities, Utilities - Regulated Electric, USA, 22.35B, 17.52, -, 3.17, 1.94, -, -19.40%, 26.48%, -, -0.50%, 4.00%, -1.90%, -7.20%, 7.90%, 1.30, 1.30, 1.19, 1.41, 90.70%, 34.10%, -13.10%, -0.55%, 8.26%, -0.95%, 4.19%, 3.23%, 1.40%
87, SBS, Companhia de Saneamento Basico do Estado de Sao Paulo, Utilities, Utilities - Regulated Water, Brazil, 5.47B, -, 1.21, 1.56, 1.18, 7.35, -71.10%, -, 10.71%, 175.50%, 15.70%, 4.30%, 9.60%, 10.30%, 1.00, 1.00, 0.59, 0.73, 35.50%, 24.90%, 11.50%, -3.38%, 22.57%, -4.91%, -22.64%, -9.67%, 2.95%
89, SJW, SJW Group, Utilities, Utilities - Regulated Water, USA, 1.92B, 25.81, 4.28, 3.41, 1.90, 25.84, 160.80%, 22.22%, 7.00%, 7.10%, -0.90%, 1.90%, 6.70%, 4.40%, 0.40, 0.40, 1.33, 1.53, 84.80%, 20.50%, 11.00%, -0.66%, 1.93%, -4.38%, 2.56%, -7.08%, 2.21%
91, SPH, Suburban Propane Partners L.P., Utilities, Utilities - Regulated Gas, USA, 924.19M, 10.64, 2.15, 0.76, 1.86, 9.21, -12.00%, -13.35%, 4.00%, 63.30%, 33.90%, 5.20%, 26.10%, 8.90%, 1.00, 0.70, 2.37, 2.37, 63.00%, 15.40%, 8.90%, -4.42%, -2.39%, -7.72%, 0.75%, -1.08%, 1.66%
93, SR, Spire Inc., Utilities, Utilities - Regulated Gas, USA, 3.71B, 16.21, 3.41, 1.69, 1.49, -, -59.20%, 0.29%, 7.31%, 39.80%, 54.40%, 1.80%, 6.30%, 3.60%, 0.70, 0.60, 1.08, 1.39, -, 13.00%, 6.80%, -4.54%, 7.00%, 7.92%, -1.73%, 11.90%, 1.72%
95, SWX, Southwest Gas Holdings Inc., Utilities, Utilities - Regulated Gas, USA, 3.82B, 15.47, 3.40, 1.14, 1.37, -, 5.20%, 2.84%, 4.00%, 55.20%, 5.90%, 3.20%, 10.40%, 6.40%, 1.00, 1.00, 0.97, 1.11, 89.90%, 13.40%, 8.30%, -5.48%, 3.72%, -2.98%, -13.09%, 8.66%, 2.38%
97, TVE, Tennessee Valley Authority PARRS A 2029, Utilities, Utilities - Regulated Electric, USA, -, 869.00, -, -, -, -, 100.00%, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.35%, 3.12%, -0.31%, -0.69%, 2.04%, 1.28%
99, UTL, Unitil Corporation, Utilities, Utilities - Diversified, USA, 840.30M, 20.83, 6.07, 1.97, 2.04, -, -27.60%, 6.60%, 3.80%, 23.50%, 6.40%, 2.50%, 9.20%, 6.30%, 1.10, 1.00, 1.28, 1.39, 51.90%, 18.10%, 8.40%, -5.20%, 28.39%, 34.01%, 13.87%, 23.90%, 2.90%
102, WEC, WEC Energy Group Inc., Utilities, Utilities - Regulated Electric, USA, 29.45B, 21.89, 3.81, 3.76, 2.75, -, 5.90%, 6.64%, 6.19%, 12.90%, 27.60%, 3.50%, 12.00%, 5.80%, 0.60, 0.50, 1.14, 1.36, 63.60%, 21.30%, 16.10%, -1.92%, 13.43%, -2.18%, 2.38%, 2.04%, 1.82%
104, WTRU, Aqua America Inc., Utilities, Utilities - Regulated Water, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.12%, 8.17%, 0.57%, 3.33%, -2.89%, 1.12%
106, YORW, The York Water Company, Utilities, Utilities - Regulated Water, USA, 656.81M, 37.56, 8.22, 12.14, 4.53, -, 14.60%, 3.47%, 4.90%, -7.80%, 1.60%, 4.10%, 11.50%, 8.60%, 0.80, 0.80, 0.84, 0.00, -, 44.80%, 30.20%, -1.00%, 20.67%, 8.17%, 13.36%, 8.00%, 2.02%
101, VWTR, Vidler Water Resources Inc., Utilities, Utilities - Regulated Water, USA, 192.15M, -, -, 15.62, 1.09, -, -8.60%, -, -, 131.10%, -66.70%, 7.00%, 7.10%, 5.60%, -, -, 0.00, 0.00, 81.40%, 25.80%, -, 18.11%, 12.90%, 16.67%, 25.30%, 12.30%, 3.18%
103, WTRG, Essential Utilities Inc., Utilities, Utilities - Regulated Water, USA, 11.69B, 26.67, 4.74, 6.53, 2.53, -, 4.70%, 7.18%, 6.40%, 254.90%, 128.30%, 3.10%, 8.90%, 4.20%, 0.70, 0.60, 1.15, 1.19, 84.10%, 33.10%, 23.30%, 2.14%, 11.14%, 3.28%, 9.23%, 1.08%, 1.88%
105, XEL, Xcel Energy Inc., Utilities, Utilities - Regulated Electric, USA, 37.82B, 22.37, 3.94, 3.09, 2.59, -, 5.70%, 6.70%, 6.20%, 20.00%, 26.00%, 2.80%, 10.90%, 6.00%, 0.90, 0.80, 1.47, 1.57, 94.00%, 17.70%, 12.60%, 0.45%, 19.83%, 4.07%, 9.00%, 6.31%, 1.65%
