Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
73, ENB, Enbridge Inc., Energy, Oil & Gas Midstream, Canada, 77.98B, 15.03, 2.11, 2.40, 1.70, -, -44.00%, 15.37%, 7.06%, 232.70%, 1.40%, 3.90%, 11.20%, 4.00%, 0.60, 0.50, 1.13, 1.23, 46.60%, 21.30%, 16.10%, -0.23%, 10.73%, 20.93%, 18.58%, 20.29%, 1.50%
75, ENLC, EnLink Midstream LLC, Energy, Oil & Gas Midstream, USA, 2.39B, 143.53, -, 0.60, 1.66, 6.37, 64.30%, 200.00%, -, 95.60%, 8.00%, -1.70%, -9.30%, -1.50%, 0.70, -, 2.87, 3.12, 35.60%, 9.30%, -3.70%, 1.88%, 15.91%, 24.81%, 106.78%, 31.54%, 4.51%
77, EOG, EOG Resources Inc., Energy, Oil & Gas E&P, USA, 46.88B, 12.65, 16.47, 4.65, 2.24, 14.29, -122.20%, 5.64%, 49.27%, -47.00%, -21.30%, 0.20%, 0.30%, -1.60%, 1.90, 1.70, 0.25, 0.25, 53.90%, 3.30%, 0.60%, 5.81%, 23.64%, 51.58%, 57.62%, 61.10%, 3.40%
79, EPM, Evolution Petroleum Corporation, Energy, Oil & Gas E&P, USA, 121.59M, 16.77, -, 5.43, 2.31, -, -61.20%, 633.33%, -, -68.30%, -1.30%, -27.60%, -33.90%, 7.90%, 5.90, 5.90, 0.00, 0.00, 49.50%, -, -93.90%, 4.53%, 4.53%, 24.24%, 51.23%, 29.47%, 5.15%
82, EQT, EQT Corporation, Energy, Oil & Gas E&P, USA, 5.79B, 28.14, -, 2.00, 0.63, 14.49, 22.50%, 27.49%, 5.00%, 77.80%, -14.20%, -4.70%, -9.10%, -4.30%, 0.80, 0.80, 0.52, 0.52, 35.20%, -34.60%, -29.00%, 8.02%, 13.23%, 35.58%, 56.52%, 64.28%, 4.90%
84, ESTE, Earthstone Energy Inc., Energy, Oil & Gas E&P, USA, 747.66M, 12.04, -, 4.27, 0.97, 6.18, -6.50%, 86.45%, 15.00%, -124.10%, 67.60%, -3.30%, -9.80%, -18.40%, 0.50, 0.50, 0.53, 0.53, 75.70%, 0.20%, -20.60%, 32.73%, 35.16%, 134.96%, 222.48%, 80.30%, 6.32%
86, ETRN, Equitrans Midstream Corporation, Energy, Oil & Gas Midstream, USA, 3.58B, 7.62, -, 2.49, 1.11, 4.48, 232.50%, 12.96%, -, -52.20%, -16.10%, 2.80%, 11.10%, 6.70%, 1.00, 1.00, 2.15, 2.25, 89.60%, 53.40%, 24.50%, -0.60%, 9.87%, -3.51%, 1.85%, 2.49%, 3.98%
88, EXTN, Exterran Corporation, Energy, Oil & Gas Equipment & Services, USA, 155.81M, -, -, 0.26, 0.59, -, 16.50%, 24.10%, -, -78.80%, -15.30%, -, -, -5.40%, 1.60, 1.20, 2.15, 0.00, 44.20%, -, -, 41.74%, -14.18%, 8.51%, -26.48%, 6.79%, 7.55%
90, FET, Forum Energy Technologies Inc., Energy, Oil & Gas Equipment & Services, USA, 143.28M, -, -, 0.32, 0.38, -, 83.10%, 68.90%, -, 20.90%, -37.30%, -9.60%, -21.60%, -8.30%, 3.40, 1.60, 0.70, 0.70, 0.90%, -8.60%, -20.10%, 37.68%, 12.41%, 78.60%, 340.34%, 114.62%, 6.54%
92, FLMN, Falcon Minerals Corporation, Energy, Oil & Gas E&P, USA, 404.30M, 14.16, 215.44, 10.70, 1.59, -, -70.30%, 40.00%, 3.09%, -126.80%, -8.10%, 2.30%, 4.80%, 4.10%, 3.60, 3.60, 0.30, 0.30, 92.70%, 18.70%, 16.60%, 1.08%, 16.79%, 83.46%, 87.15%, 47.94%, 4.69%
94, FRO, Frontline Ltd., Energy, Oil & Gas Midstream, Bermuda, 1.64B, 8.05, -, 1.34, 1.05, 16.23, 167.40%, 720.93%, -11.30%, -108.70%, -48.30%, 10.40%, 25.40%, 13.30%, 1.30, 1.10, 1.25, 1.36, 56.10%, 41.60%, 33.80%, 10.65%, 22.24%, 26.04%, -6.68%, 36.98%, 3.22%
96, FTK, Flotek Industries Inc., Energy, Oil & Gas Equipment & Services, USA, 159.29M, -, -, 3.50, 3.76, -, -54.30%, 61.30%, 10.00%, 88.70%, -39.20%, -79.70%, -124.50%, -258.30%, 2.00, 1.60, 0.02, 0.15, -74.10%, -, -, 37.97%, -3.54%, 4.81%, 122.45%, 3.32%, 8.59%
98, GASS, StealthGas Inc., Energy, Oil & Gas Midstream, Greece, 112.41M, 5.22, 1.91, 0.78, 0.20, 28.10, 494.10%, 75.76%, 5.10%, -246.10%, 6.00%, 1.30%, 2.10%, 2.50%, 0.80, 0.70, 0.55, 0.62, 53.50%, 16.20%, 8.30%, 8.60%, 11.40%, 31.17%, 15.21%, 28.94%, 4.88%
100, GDP, Goodrich Petroleum Corporation, Energy, Oil & Gas E&P, USA, 148.89M, 4.04, -, 1.45, 3.11, -, -465.80%, 42.93%, -5.00%, 38.40%, 38.70%, -19.60%, -82.00%, -27.40%, 0.30, 0.30, 2.44, 2.44, 85.00%, -26.90%, -41.50%, 7.68%, 13.31%, -9.71%, 37.69%, 9.71%, 5.10%
81, EQNR, Equinor ASA, Energy, Oil & Gas Integrated, Norway, 70.01B, 12.26, -, 1.50, 1.99, 57.86, -404.90%, -13.80%, 5.80%, 365.40%, 7.10%, -2.50%, -8.50%, -6.50%, 1.70, 1.60, 0.87, 0.98, 55.70%, 3.70%, -6.30%, 3.40%, 13.82%, 35.41%, 50.17%, 33.43%, 1.89%
83, ERF, Enerplus Corporation, Energy, Oil & Gas E&P, Canada, 1.64B, 4.63, -, 2.47, 2.91, 6.12, -269.60%, 34.16%, -, 362.20%, 26.60%, -49.70%, -127.60%, -97.70%, 0.80, 0.80, 1.33, 1.48, -, -, -, 18.44%, 37.03%, 138.18%, 143.49%, 109.27%, 4.28%
85, ET, Energy Transfer LP, Energy, Oil & Gas Midstream, USA, 27.06B, 8.29, -, 0.61, 1.25, 6.69, -118.00%, -33.15%, -6.90%, 482.30%, 46.20%, 3.70%, 17.90%, 3.80%, 1.00, 0.80, 2.23, 2.23, 36.60%, 15.70%, 7.90%, 11.99%, 21.92%, 52.54%, 21.32%, 60.19%, 3.41%
87, EURN, Euronav NV, Energy, Oil & Gas Midstream, Belgium, 1.94B, 30.09, -, 1.58, 0.84, -, -132.40%, 143.80%, -13.00%, -, -61.00%, -, -, -, -, -, -, -, -, -, -, 10.69%, 6.41%, 16.73%, -4.84%, 20.38%, 2.63%
89, FANG, Diamondback Energy Inc., Energy, Oil & Gas E&P, USA, 14.36B, 7.42, -, 4.64, 1.23, 9.09, 178.60%, 26.89%, 42.20%, 146.80%, 31.70%, -20.50%, -40.50%, -31.20%, 0.50, 0.40, 0.70, 0.72, 72.80%, -, -, -5.06%, 8.70%, 76.40%, 88.05%, 65.43%, 4.89%
91, FI, "Franks International N.V.", Energy, Oil & Gas Equipment & Services, Netherlands, 776.50M, -, -, 2.15, 1.19, 30.45, 33.90%, 80.00%, -, 72.40%, -23.20%, -11.50%, -14.10%, -24.00%, 3.60, 2.80, 0.00, 0.00, 18.80%, -24.50%, -26.00%, -1.18%, -37.89%, 31.25%, 49.33%, 22.63%, 6.46%
93, FLNG, FLEX LNG Ltd., Energy, Oil & Gas Midstream, Bermuda, 820.98M, -, -, 4.99, 1.02, -, -, -, -, 8.20%, 29.60%, -, -, -, -, -, -, -, -, -, -, 28.44%, 72.26%, 92.26%, 234.78%, 76.00%, 3.79%
95, FTI, TechnipFMC plc, Energy, Oil & Gas Equipment & Services, United Kingdom, 3.91B, 49.37, -, 0.34, 1.06, 6.34, -35.90%, 312.50%, -2.90%, 113.20%, 3.10%, 1.90%, 8.30%, -37.40%, 1.60, 1.30, 0.67, 0.71, 13.90%, 2.00%, 2.90%, 12.29%, 2.02%, 20.21%, 47.17%, 15.86%, 3.87%
97, FTSI, FTS International Inc., Energy, Oil & Gas Equipment & Services, USA, 363.55M, 12.67, -, 1.75, 1.41, -, 87.90%, 644.70%, -, 84.50%, -36.70%, -8.50%, -32.10%, -5.90%, 3.40, 2.80, 0.00, 0.00, 4.20%, -8.60%, -16.40%, 0.34%, 29.34%, 52.15%, 156.03%, 36.61%, 7.02%
99, GBR, New Concept Energy Inc., Energy, Oil & Gas E&P, USA, 23.41M, -, -, 117.04, 4.99, -, -, -, -, -, 13.60%, -, -, -, -, -, 0.02, 0.05, -42.60%, -, -, 6.58%, -28.64%, 130.05%, 347.87%, 117.22%, 10.98%
102, GEOS, Geospace Technologies Corporation, Energy, Oil & Gas Equipment & Services, USA, 110.89M, -, -, 1.15, 0.72, 13.36, -, -, 37.00%, 44.90%, -45.20%, -7.70%, -9.00%, -12.80%, 4.20, 3.20, 0.00, 0.00, 21.30%, -16.90%, -14.90%, 4.08%, -21.54%, 10.42%, 3.55%, -4.67%, 5.41%
104, GLNG, Golar LNG Limited, Energy, Oil & Gas Midstream, Bermuda, 1.38B, 211.67, -, 3.12, 1.06, 7.60, -34.00%, -15.49%, -, 142.60%, 2.60%, -3.30%, -11.50%, 3.40%, 0.40, 0.40, 0.77, 1.80, 71.80%, 37.60%, -32.60%, 8.83%, 9.48%, 23.30%, 60.15%, 31.74%, 4.94%
106, GLOP, GasLog Partners LP, Energy, Oil & Gas Midstream, Greece, 153.91M, 3.32, -, 0.47, 0.23, 1.08, 136.60%, -25.11%, -11.10%, 315.10%, -4.70%, 2.00%, 8.00%, 6.50%, 0.70, 0.70, 1.84, 2.01, 75.10%, 37.10%, 14.50%, 1.04%, -4.89%, 9.36%, -33.49%, 7.35%, 5.06%
108, GPP, Green Plains Partners LP, Energy, Oil & Gas Midstream, USA, 281.64M, 5.53, 0.46, 3.37, -, 8.38, -0.90%, 16.58%, 15.00%, 3.30%, 0.50%, 39.60%, -89.70%, 94.00%, 0.20, 0.20, -, -, -, 59.50%, 49.70%, 3.93%, 20.08%, 41.69%, 88.20%, 56.48%, 3.98%
110, GTE, Gran Tierra Energy Inc., Energy, Oil & Gas E&P, Canada, 226.56M, 4.56, -, 0.92, 1.06, 8.06, -, -, 10.00%, 85.10%, 10.90%, -45.40%, -189.00%, -75.60%, 0.90, 0.90, 3.46, 3.46, 57.00%, -, -, -6.55%, -21.92%, 107.72%, 167.80%, 75.34%, 6.59%
112, HEP, Holly Energy Partners L.P., Energy, Oil & Gas Midstream, USA, 2.25B, 10.23, 0.63, 4.53, 5.52, 22.08, -24.20%, 1.17%, 16.90%, 159.00%, -0.50%, 9.60%, 54.90%, 11.50%, 1.30, 1.30, 3.59, 3.59, 69.00%, 49.10%, 42.20%, -0.84%, 20.31%, 46.09%, 31.62%, 49.79%, 2.82%
114, HESM, Hess Midstream LP, Energy, Oil & Gas Midstream, USA, 7.43B, 14.40, 1.60, 6.81, 2.67, 19.29, 8.90%, 7.93%, 11.26%, 22.80%, -0.70%, 0.80%, 18.50%, 28.00%, 1.20, 1.20, 10.25, 10.32, -, 55.60%, 2.40%, 9.08%, 13.20%, 36.28%, 31.15%, 30.15%, 2.62%
116, HLX, Helix Energy Solutions Group Inc., Energy, Oil & Gas Equipment & Services, USA, 783.82M, -, -, 1.09, 0.46, -, -79.00%, 29.40%, -, 84.40%, -9.70%, -, -, 1.60%, 2.20, 2.20, 0.18, 0.20, 12.90%, -, -, 17.79%, -0.76%, 27.87%, 55.65%, 24.52%, 5.57%
118, HNRG, Hallador Energy Company, Energy, Thermal Coal, USA, 72.89M, 13.44, -, 0.32, 0.40, -, 89.70%, 38.46%, -, 71.80%, -25.30%, -, -, 1.40%, 0.80, 0.30, 0.53, 0.76, 25.00%, -, -, 13.08%, 42.35%, 128.30%, 243.95%, 64.63%, 7.42%
120, HPK, HighPeak Energy Inc., Energy, Oil & Gas E&P, USA, 910.96M, -, -, 19.93, 1.94, -, -387.10%, -, -, 102.90%, 458.70%, -, -, -5.30%, 0.80, 0.80, 0.00, 0.00, 83.90%, -, -, -0.97%, -22.11%, 95.40%, -2.21%, -36.13%, 8.61%
101, GEL, Genesis Energy L.P., Energy, Oil & Gas Midstream, USA, 1.15B, 17.14, -, 0.64, 1.53, 17.65, 92.30%, 286.20%, 44.10%, -950.00%, -3.50%, -9.20%, -62.50%, -5.60%, 1.40, 1.30, 5.56, 5.56, 20.60%, -17.10%, -30.50%, -3.51%, 8.23%, 31.36%, 16.46%, 50.40%, 4.52%
103, GIFI, Gulf Island Fabrication Inc., Energy, Oil & Gas Equipment & Services, USA, 77.59M, -, -, 0.34, 0.70, -, 44.90%, 55.90%, 31.60%, -413.10%, -24.90%, -21.40%, -39.20%, -19.90%, 1.50, 1.50, 0.03, 0.09, -4.30%, -22.20%, -22.40%, 12.07%, 24.24%, 53.75%, 64.55%, 60.78%, 4.81%
105, GLOG, GasLog Ltd., Energy, Oil & Gas Midstream, Greece, 553.09M, 5.39, 0.36, 0.78, 0.79, -, 54.40%, 8.69%, 30.54%, 187.00%, 23.70%, 1.00%, 8.40%, 5.40%, 0.40, 0.40, 4.84, 5.64, 78.60%, 39.30%, 7.60%, -0.85%, -0.17%, 84.71%, 69.10%, 55.91%, 0.47%
107, GLP, Global Partners LP, Energy, Oil & Gas Midstream, USA, 871.92M, 15.68, -, 0.11, 2.12, -, 239.20%, 54.57%, -, -540.10%, -1.60%, 3.30%, 19.90%, 11.40%, 1.40, 0.70, 2.62, 3.12, 8.70%, 2.20%, 1.00%, 4.78%, 24.82%, 45.76%, 149.51%, 53.13%, 3.53%
109, GPRK, GeoPark Limited, Energy, Oil & Gas E&P, Colombia, 862.43M, 5.77, -, 2.12, -, -, -516.50%, 11.11%, -, 88.60%, 10.10%, -15.20%, 282.70%, -22.70%, 1.40, 1.40, -, -, 66.90%, -14.60%, -37.80%, -10.14%, -9.59%, 48.90%, 76.17%, 14.63%, 5.59%
111, HAL, Halliburton Company, Energy, Oil & Gas Equipment & Services, USA, 20.04B, 16.02, -, 1.56, 3.86, 18.55, -158.60%, 44.58%, 52.30%, 116.50%, -31.50%, -8.40%, -34.20%, -15.60%, 2.30, 1.70, 1.77, 1.86, 10.90%, -11.60%, -13.70%, 10.27%, -2.43%, 25.70%, 91.06%, 18.78%, 3.55%
113, HES, Hess Corporation, Energy, Oil & Gas E&P, USA, 26.27B, 28.36, -, 5.04, 4.57, 28.53, -641.90%, 120.76%, -, 110.20%, 40.20%, -2.10%, -7.00%, -18.00%, 2.10, 2.00, 1.51, 1.51, 77.10%, 7.30%, -7.80%, 9.23%, 27.91%, 59.41%, 76.57%, 58.78%, 3.39%
115, HFC, HollyFrontier Corporation, Energy, Oil & Gas Refining & Marketing, USA, 5.36B, 9.69, -, 0.47, 1.00, 200.77, -180.80%, 620.65%, -6.61%, 147.80%, 3.10%, -1.30%, -2.90%, -5.40%, 2.10, 1.20, 0.59, 0.00, 22.50%, -0.50%, -1.40%, -8.97%, -14.96%, 28.65%, 3.24%, 25.61%, 4.13%
117, HMLP, Hoegh LNG Partners LP, Energy, Oil & Gas Midstream, Bermuda, 558.78M, 10.22, 1.06, 3.90, 1.65, -, 24.10%, -0.91%, 10.80%, -1.20%, -5.20%, 6.80%, 20.40%, 11.80%, 0.70, -, 1.08, 1.25, 83.20%, 79.00%, 46.50%, 0.12%, 5.24%, 17.30%, 60.85%, 16.64%, 2.82%
119, HP, Helmerich & Payne Inc., Energy, Oil & Gas Drilling, USA, 3.11B, -, -, 2.91, 0.99, 24.11, -194.20%, 40.70%, -7.76%, 70.50%, -53.30%, -6.20%, -9.10%, -12.20%, 3.90, 3.50, 0.16, 0.16, 25.80%, -36.20%, -27.80%, 0.46%, -5.64%, 17.12%, 40.34%, 21.98%, 4.94%
122, ICD, Independence Contract Drilling Inc., Energy, Oil & Gas Drilling, USA, 22.62M, 1.44, -, 0.37, 0.09, -, -22.30%, 126.70%, 7.00%, 65.70%, -59.70%, -19.50%, -31.60%, -20.90%, 0.80, 0.80, 0.57, 0.62, 17.80%, -, -, -7.67%, -41.74%, 0.87%, -43.44%, 18.71%, 8.74%
124, INDO, Indonesia Energy Corporation Limited, Energy, Oil & Gas E&P, Indonesia, 39.88M, -, -, 19.94, 3.21, -, -321.20%, -12.00%, -, -, -83.10%, -41.10%, -58.60%, -50.50%, 6.20, 6.00, 0.08, 0.16, -1.90%, -, -, 5.10%, -34.79%, 12.25%, 39.22%, -28.53%, 7.53%
126, IO, ION Geophysical Corporation, Energy, Oil & Gas Equipment & Services, USA, 56.80M, -, -, 0.71, -, 5.36, 23.50%, 37.70%, 18.00%, -186.60%, -75.20%, -20.10%, 67.70%, -42.50%, 0.60, 0.50, -, -, 17.60%, -38.90%, -52.50%, -11.45%, -35.58%, 0.50%, -14.83%, -17.28%, 7.56%
128, KMI, Kinder Morgan Inc., Energy, Oil & Gas Midstream, USA, 41.35B, 20.20, 5.68, 3.00, 1.29, 25.75, -95.10%, -23.76%, 4.03%, 553.70%, 67.80%, 2.50%, 5.70%, 1.60%, 0.80, 0.70, 0.97, 1.03, 54.60%, 24.70%, 13.20%, 6.07%, 21.94%, 23.50%, 16.08%, 34.16%, 2.00%
130, KRP, Kimbell Royalty Partners LP, Energy, Oil & Gas E&P, USA, 502.43M, 31.93, -, 6.53, 1.90, 9.05, -23.70%, 51.33%, 47.31%, 98.50%, -37.60%, -20.70%, -44.10%, -58.20%, 2.20, 2.20, 0.67, 0.67, -, -, -, 13.28%, 18.45%, 60.48%, 85.28%, 60.68%, 3.66%
132, LEU, Centrus Energy Corp., Energy, Uranium, USA, 321.71M, 9.46, -, 1.25, -, -, 122.60%, 53.80%, -, -118.20%, 23.60%, -1.20%, 1.90%, -25.40%, 1.20, 1.00, -, -, 34.80%, 16.70%, -2.20%, -6.88%, -8.70%, 63.70%, 157.89%, -4.67%, 7.41%
134, LPG, Dorian LPG Ltd., Energy, Oil & Gas Midstream, USA, 708.37M, 5.38, 0.50, 2.24, 0.70, 4.30, 321.10%, 40.73%, 15.00%, 8.20%, 3.60%, 4.60%, 7.80%, 10.00%, 2.80, 2.80, 0.54, 0.59, 93.20%, 37.80%, 24.60%, 5.34%, 11.02%, 31.57%, 72.87%, 16.57%, 4.37%
136, MARPS, Marine Petroleum Trust, Energy, Oil & Gas Equipment & Services, USA, 9.08M, -, -, 18.16, 10.81, -, -9.50%, -, -, -92.50%, -50.00%, 25.90%, 25.90%, 63.80%, -, -, 0.00, 0.00, -, 58.90%, 49.80%, 11.79%, -17.92%, 23.34%, 118.21%, 36.30%, 7.81%
138, MGY, Magnolia Oil & Gas Corporation, Energy, Oil & Gas E&P, USA, 3.04B, 8.86, 0.57, 5.42, 3.54, 20.31, 7400.00%, -3.06%, 46.69%, 105.10%, 14.50%, 5.70%, 14.80%, -196.60%, 2.30, 2.30, 0.64, 0.64, 81.50%, 24.70%, 14.60%, 10.43%, 7.13%, 87.25%, 132.79%, 83.00%, 4.96%
140, MMP, Magellan Midstream Partners L.P., Energy, Oil & Gas Midstream, USA, 10.97B, 11.83, 1.97, 4.76, 4.80, -, -18.80%, 4.78%, 7.46%, -21.70%, -15.50%, 9.20%, 31.80%, 14.00%, 0.90, 0.50, 2.18, 0.00, 55.30%, 42.20%, 32.60%, 4.19%, 14.71%, 13.94%, 8.71%, 16.14%, 1.80%
121, HUSA, Houston American Energy Corp., Energy, Oil & Gas E&P, USA, 16.40M, -, -, 23.43, 1.37, -, -18.20%, -, -, 74.10%, 200.00%, -39.90%, -41.90%, -65.40%, 19.40, 19.40, 0.00, 0.00, 33.40%, -, -, -1.19%, -33.06%, 0.00%, 8.23%, -5.14%, 6.65%
123, IMO, Imperial Oil Limited, Energy, Oil & Gas Integrated, Canada, 24.37B, 11.53, -, 1.30, 1.35, 612.31, -187.80%, 20.77%, -9.21%, 309.40%, 4.90%, -3.30%, -5.70%, -7.10%, 1.50, 1.20, 0.23, 0.24, 18.00%, -7.40%, -5.60%, 19.39%, 49.66%, 76.47%, 111.27%, 73.41%, 3.30%
125, INT, World Fuel Services Corporation, Energy, Oil & Gas Refining & Marketing, USA, 1.99B, 13.02, 4.49, 0.11, 1.00, 3.12, -36.30%, 65.61%, 5.00%, -53.10%, -25.70%, 1.90%, 4.60%, 6.80%, 1.50, 1.30, 0.26, 0.27, 4.30%, 1.00%, 0.50%, -10.30%, -4.77%, -0.58%, 20.60%, -1.38%, 3.98%
127, KLXE, KLX Energy Services Holdings Inc., Energy, Oil & Gas Equipment & Services, USA, 104.81M, -, -, 0.38, 2.96, -, -136.50%, 14.40%, -, 29.80%, -12.20%, -85.00%, -507.60%, -106.80%, 1.90, 1.70, 7.74, 7.79, -13.70%, -, -, 42.16%, -19.09%, 73.28%, 60.41%, 83.75%, 12.37%
129, KOS, Kosmos Energy Ltd., Energy, Oil & Gas E&P, USA, 1.31B, 12.23, -, 1.64, 3.61, 7.96, -630.90%, 2500.00%, 23.80%, 50.70%, -0.70%, -8.00%, -76.20%, -15.00%, 0.90, 0.60, 6.37, 6.46, 59.80%, -17.70%, -39.80%, 8.90%, -0.62%, 61.42%, 74.73%, 35.32%, 6.84%
131, LBRT, Liberty Oilfield Services Inc., Energy, Oil & Gas Equipment & Services, USA, 2.70B, 32.10, -, 2.58, 2.03, 93.65, -357.00%, 230.60%, 15.10%, -, 16.90%, -10.20%, -17.90%, -11.30%, 1.50, 1.20, 0.10, 0.11, 7.80%, -21.60%, -14.50%, 22.82%, 18.07%, 43.71%, 190.49%, 45.10%, 5.59%
133, LNG, Cheniere Energy Inc., Energy, Oil & Gas Midstream, USA, 21.34B, 14.53, -, 2.19, 111.71, 75.15, -113.40%, 35.12%, 24.02%, 21.30%, 14.10%, -0.20%, -67.00%, 7.70%, 1.10, 1.00, 152.96, 158.70, 42.50%, 21.30%, -0.70%, 10.26%, 24.36%, 42.67%, 91.43%, 41.43%, 2.12%
135, LPI, Laredo Petroleum Inc., Energy, Oil & Gas E&P, USA, 721.66M, 2.35, -, 1.00, -, 2.11, -153.00%, 65.82%, -9.34%, -199.00%, 22.00%, -64.30%, -958.30%, -73.40%, 0.50, 0.50, -, -, 53.80%, -76.90%, -, 36.11%, 68.80%, 334.00%, 230.94%, 185.08%, 7.68%
137, MCF, Contango Oil & Gas Company, Energy, Oil & Gas E&P, USA, 901.08M, 27.25, -, 6.52, 43.60, 23.22, 59.30%, 23.08%, -, 87.50%, -21.50%, -140.70%, -, -632.40%, 0.50, 0.50, 0.93, 0.99, 43.00%, -, -, 6.34%, -13.83%, 154.97%, 58.55%, 90.39%, 7.59%
139, MMLP, Martin Midstream Partners L.P., Energy, Oil & Gas Midstream, USA, 102.39M, -, -, 0.15, -, 56.88, -182.90%, 75.00%, 3.60%, -71.50%, 1.10%, -2.10%, 28.70%, 8.40%, 1.70, 1.20, -, -, 46.20%, 5.60%, -1.90%, 10.55%, 12.93%, 47.19%, 4.80%, 83.22%, 7.38%
142, MPC, Marathon Petroleum Corporation, Energy, Oil & Gas Refining & Marketing, USA, 40.07B, 18.45, -, 0.55, 1.86, -, -716.80%, 237.60%, -, 95.00%, 15.20%, -, -, -18.20%, 1.90, 1.40, 1.42, 1.50, 9.50%, -, -, 10.28%, 10.16%, 48.99%, 75.87%, 49.42%, 2.95%
144, MRC, MRC Global Inc., Energy, Oil & Gas Equipment & Services, USA, 891.10M, 14.81, -, 0.38, 2.57, 3.76, 150.00%, 480.00%, 15.00%, -400.40%, -23.30%, -17.00%, -89.70%, -34.70%, 1.80, 0.90, 0.81, 1.11, 18.40%, -11.90%, -13.10%, 8.81%, 20.13%, 72.12%, 81.42%, 61.99%, 4.99%
146, MTDR, Matador Resources Company, Energy, Oil & Gas E&P, USA, 3.54B, 9.00, -, 4.67, 2.63, 6.63, -781.60%, 20.29%, 10.40%, -52.60%, -28.20%, -17.30%, -46.50%, -15.30%, 0.70, 0.70, 1.26, 1.26, 63.20%, -82.20%, -86.90%, 12.36%, 39.02%, 166.20%, 290.82%, 154.06%, 5.71%
148, MTRX, Matrix Service Company, Energy, Oil & Gas Equipment & Services, USA, 286.67M, 20.96, -, 0.41, 0.98, -, -222.50%, 189.70%, 10.00%, -133.90%, -40.30%, -5.30%, -8.70%, -10.40%, 2.00, 1.90, 0.00, 0.00, 7.30%, -5.10%, -3.80%, -18.35%, -23.88%, 3.81%, -1.09%, -1.09%, 4.31%
150, MVO, MV Oil Trust, Energy, Oil & Gas E&P, USA, 74.20M, -, 2.26, 13.02, 7.81, -, -53.30%, -, 7.00%, -42.10%, -45.80%, 43.30%, 43.30%, 53.20%, -, -, 0.00, 0.00, -, 81.20%, 82.80%, 26.56%, 54.65%, 132.26%, 84.62%, 107.69%, 3.88%
152, NBR, Nabors Industries Ltd., Energy, Oil & Gas Drilling, Bermuda, 739.60M, -, -, 0.39, 0.66, 4.23, -12.60%, 29.60%, -12.60%, 64.50%, -35.90%, -10.30%, -48.10%, -12.90%, 2.10, 1.80, 2.86, 0.00, 38.10%, -13.00%, -31.00%, 5.94%, -20.57%, 64.97%, 152.62%, 60.78%, 7.91%
154, NCSM, NCS Multistage Holdings Inc., Energy, Oil & Gas Equipment & Services, USA, 71.35M, 21.24, -, 0.88, 0.77, 2.55, -73.10%, 159.60%, -, 93.50%, -47.80%, -7.00%, -10.70%, -64.10%, 5.60, 3.20, 0.05, 0.06, 37.50%, -31.40%, -11.70%, 14.83%, -21.97%, 59.84%, 175.79%, 32.07%, 5.77%
156, NEX, NexTier Oilfield Solutions Inc., Energy, Oil & Gas Equipment & Services, USA, 937.51M, -, -, 1.17, 1.79, -, -88.00%, 89.50%, -, 24.80%, -63.60%, -27.40%, -55.10%, -37.20%, 2.00, 1.90, 0.65, 0.66, 8.10%, -38.80%, -41.00%, 11.26%, -15.00%, 31.99%, 46.55%, 23.55%, 6.65%
158, NFG, National Fuel Gas Company, Energy, Oil & Gas Integrated, USA, 4.69B, 11.64, 6.47, 2.92, 2.25, -, -140.10%, 13.12%, 8.50%, 200.10%, 12.20%, 1.20%, 4.10%, 0.20%, 1.10, 1.00, 1.25, 1.25, 88.70%, 15.50%, 5.40%, 3.24%, 13.10%, 21.89%, 23.64%, 26.16%, 1.88%
160, NGS, Natural Gas Services Group Inc., Energy, Oil & Gas Equipment & Services, USA, 144.72M, 413.20, -, 2.11, 0.55, 7.91, 112.90%, 120.00%, 23.00%, -109.80%, 2.80%, -0.90%, -1.10%, 0.50%, 6.30, 4.60, 0.00, 0.00, 48.20%, -5.30%, -3.90%, 13.39%, 1.67%, -11.63%, 65.02%, 8.97%, 4.00%
141, MNRL, Brigham Minerals Inc., Energy, Oil & Gas E&P, USA, 1.03B, 20.87, -, 11.00, 2.27, 14.34, -669.70%, 2.36%, 3.12%, 83.20%, 4.60%, -5.40%, -7.50%, -10.90%, 4.20, 4.20, 0.07, 0.07, -, -70.00%, -41.30%, 3.84%, 25.97%, 52.82%, 36.91%, 65.06%, 3.81%
143, MPLX, MPLX LP, Energy, Oil & Gas Midstream, USA, 29.59B, 10.12, 0.32, 3.32, 2.47, 35.82, -177.70%, 3.36%, 35.40%, 126.20%, 135.80%, 7.20%, 21.50%, 0.60%, 1.10, 1.00, 1.75, 1.75, 62.60%, 41.20%, 29.40%, 4.00%, 14.57%, 28.56%, 50.76%, 32.24%, 2.63%
