Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
917, EMD, Western Asset Emerging Markets Debt Fund Inc., Financial, Closed-End Fund - Debt, USA, 848.62M, -, -, 11.36, 0.91, -, -, -, -, 601.10%, -25.30%, -, -, -, -, -, -, -, -, -, -, 2.34%, 5.75%, 4.02%, 15.55%, 0.50%, 1.06%
919, EMF, Templeton Emerging Markets Fund, Financial, Closed-End Fund - Foreign, USA, 319.77M, -, -, 50.44, 1.13, -, -, -, -, 333.70%, -2.80%, -, -, -, -, -, -, -, -, -, -, -0.20%, -1.35%, 15.81%, 59.85%, 5.66%, 1.05%
922, EMHY, iShares J.P. Morgan EM High Yield Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.18%, 1.13%, 0.98%, 9.77%, -1.24%, 0.28%
924, EMLC, VanEck Vectors J.P. Morgan EM Local Currency Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.66%, 0.31%, -1.91%, 3.37%, -4.21%, 0.46%
926, EMNT, PIMCO Enhanced Short Maturity Active ESG ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.02%, 0.05%, -0.15%, 0.45%, -0.02%, 0.02%
928, EMQQ, EMQQ The Emerging Markets Internet & Ecommerce ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -6.03%, -16.85%, 1.86%, 52.07%, -3.73%, 2.02%
930, EMTL, SPDR DoubleLine Emerging Markets Fixed Income ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.31%, 0.02%, 0.21%, 4.84%, -1.15%, 0.42%
932, EMXC, iShares MSCI Emerging Markets ex China ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.99%, 4.88%, 17.15%, 52.87%, 9.43%, 0.84%
934, ENFR, Alerian Energy Infrastructure ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.54%, 15.20%, 26.98%, 34.15%, 31.40%, 1.36%
936, ENOR, iShares MSCI Norway ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.61%, 9.98%, 23.39%, 55.29%, 17.74%, 1.06%
938, ENVA, Enova International Inc., Financial, Credit Services, USA, 1.39B, 6.78, -, 1.74, 1.36, 2.42, 214.60%, 6.60%, -, 1290.50%, 88.50%, 24.10%, 60.30%, 24.90%, 13.00, 13.00, 0.87, 0.87, -, 77.30%, 56.30%, 9.67%, 20.22%, 70.97%, 167.63%, 52.89%, 3.87%
940, ENVIU, Environmental Impact Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.30%, -7.07%, -, -, -5.07%, 0.78%
921, EMGF, iShares MSCI Emerging Markets Multifactor ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.72%, 3.92%, 16.21%, 42.68%, 10.65%, 0.82%
923, EMIF, iShares Emerging Markets Infrastructure ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.63%, 4.76%, 3.92%, 22.06%, 1.38%, 0.65%
925, EMLP, First Trust North American Energy Infrastructure Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.33%, 12.49%, 11.88%, 14.66%, 16.36%, 0.97%
927, EMO, ClearBridge Energy Midstream Opportunity Fund Inc, Financial, Closed-End Fund - Equity, USA, 299.85M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 9.39%, 24.26%, 67.27%, 66.39%, 64.78%, 2.33%
929, EMSG, Xtrackers MSCI Emerging Markets ESG Leaders Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.00%, -0.89%, 10.05%, 52.94%, 7.89%, 0.52%
931, EMTY, ProShares Decline of the Retail Store ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.60%, -13.04%, -29.57%, -51.87%, -27.68%, 1.64%
933, ENFAU, 890 5th Avenue Partners Inc., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.30%, -3.01%, -, -, -4.95%, 0.45%
935, ENNVU, ECP Environmental Growth Opportunities Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.57%, -8.51%, -, -, -11.35%, 0.78%
937, ENTR, ERShares Entrepreneur 30 ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.42%, -13.36%, -4.43%, 23.84%, -7.85%, 1.49%
939, ENVI, Environmental Impact Acquisition Corp., Financial, Shell Companies, USA, 251.46M, -, -, -, 1.28, -, -, -, -, -, -, -, -, -, 1.10, 1.10, 0.00, 0.00, -, -, -, -0.61%, -, -, -, -0.82%, 0.61%
942, ENZL, iShares MSCI New Zealand ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -5.70%, -3.71%, -6.61%, 19.96%, -9.47%, 0.85%
944, EOI, Eaton Vance Enhanced Equity Income Fund, Financial, Closed-End Fund - Equity, USA, 711.76M, -, -, 61.49, 1.15, -, -, -, -, 372.10%, 3.00%, -, -, -, -, -, -, -, -, -, -, 1.97%, 7.87%, 16.47%, 30.22%, 11.94%, 1.19%
946, EOT, Eaton Vance National Municipal Opportunities Trust, Financial, Closed-End Fund - Debt, USA, 359.10M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.26%, 7.97%, 10.09%, 23.10%, 14.45%, 1.57%
948, EPHY, Epiphany Technology Acquisition Corp., Financial, Shell Companies, USA, 396.95M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.92%, -3.30%, -, -, -3.30%, 0.78%
950, EPI, WisdomTree India Earnings Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 7.91%, 6.98%, 27.11%, 82.58%, 15.88%, 0.82%
952, EPP, iShares MSCI Pacific ex Japan ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.06%, 5.23%, 13.58%, 44.16%, 11.84%, 0.78%
954, EPS, WisdomTree U.S. Earnings 500 Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.77%, 9.47%, 17.39%, 39.22%, 14.29%, 0.81%
956, EPV, ProShares UltraShort FTSE Europe, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -6.76%, -20.90%, -32.54%, -57.49%, -26.58%, 1.40%
958, EQAL, Invesco Russell 1000 Equal Weight ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.80%, 8.06%, 20.65%, 49.97%, 16.88%, 0.95%
960, EQH, Equitable Holdings Inc., Financial, Insurance - Diversified, USA, 13.71B, 5.15, -, 0.93, 1.51, -, 56.40%, 12.02%, 5.32%, -129.80%, 14.80%, -, -, 5.70%, -, -, 0.56, 1.59, 58.60%, -, -, -8.71%, 4.92%, 20.36%, 66.14%, 24.07%, 2.66%
941, ENX, Eaton Vance New York Municipal Bond Fund, Financial, Asset Management, USA, 229.56M, -, -, 16.69, 0.96, -, -, -, -, -6.00%, -5.20%, -, -, -, -, -, -, -, -, -, -, 2.67%, 5.41%, 5.76%, 8.57%, 3.18%, 0.86%
943, EOD, Wells Fargo Global Dividend Opportunity Fund, Financial, Closed-End Fund - Equity, USA, 249.84M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.74%, 7.09%, 20.08%, 33.80%, 18.35%, 1.26%
945, EOS, Eaton Vance Enhanced Equity Income Fund II, Financial, Closed-End Fund - Equity, USA, 1.11B, -, -, 168.68, 1.05, -, -, -, -, 177.80%, -18.30%, -, -, -, -, -, -, -, -, -, -, -1.37%, -0.09%, 9.29%, 29.19%, 3.04%, 1.23%
947, EPHE, iShares MSCI Philippines ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.91%, -0.29%, -3.81%, 22.67%, -5.84%, 1.22%
949, EPHYU, Epiphany Technology Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.22%, -4.60%, -, -, -5.14%, 0.67%
951, EPOL, iShares MSCI Poland ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 10.87%, 18.07%, 25.26%, 37.44%, 18.51%, 1.54%
953, EPRF, Innovator S&P Investment Grade Preferred ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.16%, 2.32%, -1.18%, 3.23%, -1.88%, 0.55%
955, EPU, iShares MSCI Peru ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.00%, -11.60%, -0.56%, 20.56%, -5.10%, 2.00%
957, EPWR, Empowerment & Inclusion Capital I Corp., Financial, Shell Companies, USA, 335.27M, -, -, -, -, -, -, -, -, -, -, -, -, -, 9.40, 9.40, -, -, -, -, -, -0.62%, -, -, -, -2.52%, 0.65%
959, EQBK, Equity Bancshares Inc., Financial, Banks - Regional, USA, 464.64M, 12.97, -, 3.08, 1.19, 9.58, -407.50%, -7.62%, 10.00%, 1098.30%, -11.80%, -1.50%, -14.50%, 21.80%, -, -, 0.22, 0.22, -, 82.00%, -40.50%, 11.05%, 23.53%, 50.66%, 101.47%, 52.20%, 2.87%
962, EQOS, Diginex Limited, Financial, Capital Markets, Hong Kong, 218.31M, -, -, 646.98, 0.79, -, 0.70%, -, -, -75.00%, -87.20%, -1.40%, -1.50%, -, 0.00, 0.00, 0.00, 0.03, -, -, -, -7.73%, -54.76%, -37.83%, -40.29%, -63.75%, 8.37%
964, EQWL, Invesco S&P 100 Equal Weight ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.15%, 10.45%, 18.87%, 43.49%, 16.83%, 0.60%
966, ERESU, East Resources Acquisition Company, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.19%, -11.09%, -0.05%, -, -5.20%, 0.63%
968, ERIE, Erie Indemnity Company, Financial, Insurance Brokers, USA, 9.33B, 32.62, 3.82, 3.66, 8.71, 272.76, -7.40%, 7.97%, 10.00%, 24.00%, 2.20%, 14.50%, 25.40%, 20.20%, 1.20, 1.20, 0.08, 0.08, 12.90%, 12.90%, 12.10%, -8.71%, -19.01%, -11.82%, 12.50%, -18.11%, 2.74%
970, ERTH, Invesco MSCI Sustainable Future ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.93%, -5.58%, 8.59%, 56.49%, -1.34%, 1.38%
972, ERX, Direxion Daily Energy Bull 2X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 5.06%, 10.52%, 71.46%, 63.48%, 83.76%, 4.87%
974, ESBK, Elmira Savings Bank, Financial, Banks - Regional, USA, 47.95M, -, -, 2.18, 0.95, -, -17.90%, -, -, 36.20%, -8.30%, 0.60%, 7.60%, 19.20%, -, -, 0.57, 0.57, -, 73.80%, 17.40%, 1.68%, -7.42%, 24.90%, 9.82%, 19.47%, 1.11%
976, ESGD, iShares ESG Aware MSCI EAFE ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.33%, 7.53%, 14.02%, 37.09%, 11.04%, 0.80%
978, ESGR, Enstar Group Limited, Financial, Insurance - Diversified, Bermuda, 5.59B, 16.93, 0.23, 1.76, 0.82, 1.58, 90.00%, 20.00%, 10.00%, 135.10%, 128.40%, 11.20%, 40.20%, 19.50%, -, -, 0.20, 0.20, -, 70.10%, 76.30%, -0.24%, 8.33%, 27.58%, 78.29%, 23.92%, 2.24%
980, ESGV, Vanguard ESG U.S. Stock ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.79%, 6.08%, 15.61%, 41.51%, 10.82%, 1.04%
961, EQL, ALPS Equal Sector Weight ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.15%, 9.87%, 17.16%, 37.19%, 15.67%, 0.68%
963, EQS, Equus Total Return Inc., Financial, Asset Management, USA, 25.55M, -, -, 80.34, 0.76, -, -, -, -, -, -96.10%, -, -, -, -, -, -, -, -, -, -, -2.07%, 5.00%, 68.75%, 64.35%, -12.50%, 3.12%
965, ERC, Wells Fargo Advantage Multi-Sector Income Fund, Financial, Asset Management, USA, 362.06M, -, -, 12.43, 1.06, -, -, -, -, 188.50%, -19.20%, -, -, -, -, -, -, -, -, -, -, 1.08%, 2.88%, 9.35%, 22.92%, 6.01%, 1.28%
967, ERH, Wells Fargo Advantage Utilities and High Income Fund, Financial, Asset Management, USA, 130.78M, -, -, 25.25, 1.17, -, -, -, -, -96.10%, -61.20%, -, -, -, -, -, -, -, -, -, -, 1.88%, 11.99%, 12.62%, 5.54%, 9.73%, 1.64%
969, ERM, EquityCompass Risk Manager ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.93%, 11.50%, 26.14%, 51.47%, 20.34%, 0.31%
971, ERUS, iShares MSCI Russia ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 7.54%, 12.73%, 17.64%, 25.75%, 15.90%, 0.99%
973, ERY, Direxion Daily Energy Bear 2X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -7.80%, -17.94%, -54.45%, -70.67%, -54.90%, 4.85%
975, ESG, FlexShares STOXX US ESG Impact Index Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.38%, 7.60%, 16.07%, 39.29%, 12.16%, 0.82%
977, ESGE, iShares ESG Aware MSCI EM ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.31%, 0.00%, 11.15%, 48.03%, 6.60%, 0.99%
979, ESGU, iShares ESG Aware MSCI USA ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.09%, 6.99%, 15.59%, 40.43%, 11.80%, 0.95%
982, ESNT, Essent Group Ltd., Financial, Mortgage Finance, Bermuda, 5.46B, 7.88, 0.89, 5.62, 1.37, 8.05, -31.40%, 17.51%, 15.06%, -20.60%, 7.00%, 7.80%, 10.50%, 10.10%, -, -, 0.08, 0.08, -, 50.50%, 41.10%, -10.43%, 10.26%, 4.50%, 44.75%, 10.74%, 2.64%
984, ESQ, Esquire Financial Holdings Inc., Financial, Banks - Regional, USA, 193.59M, 8.64, -, 4.93, 1.41, 9.40, -9.10%, 22.32%, -, 59.30%, 6.30%, 1.50%, 11.50%, 24.60%, -, -, 0.00, 0.00, -, 89.20%, 36.10%, 6.90%, 8.14%, 34.52%, 43.78%, 28.35%, 2.99%
986, ESXB, Community Bankers Trust Corporation, Financial, Banks - Regional, USA, 196.42M, 11.53, -, 3.09, 1.16, 13.18, -1.00%, -20.68%, -, 35.80%, 0.60%, 0.90%, 8.70%, 24.90%, -, -, 0.02, 0.02, -, 71.30%, 22.30%, 8.87%, 12.18%, 31.55%, 57.02%, 30.96%, 3.11%
988, ETACU, E.Merge Technology Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.60%, -7.26%, -0.70%, -, -6.47%, 0.31%
990, ETG, Eaton Vance Tax-Advantaged Global Dividend Income Fund, Financial, Closed-End Fund - Equity, USA, 1.58B, -, -, 15.62, 1.28, -, -, -, -, 439.20%, -36.70%, -, -, -, -, -, -, -, -, -, -, 2.98%, 11.46%, 22.26%, 50.18%, 13.48%, 1.27%
992, ETJ, Eaton Vance Risk-Managed Diversified Equity Income Fund, Financial, Closed-End Fund - Equity, USA, 711.91M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.67%, 4.11%, 9.32%, 19.78%, 7.43%, 1.15%
994, ETV, Eaton Vance Tax-Managed Buy-Write Opportunities Fund, Financial, Closed-End Fund - Equity, USA, 1.49B, -, -, 74.27, 1.11, -, -, -, -, 88.60%, 3.50%, -, -, -, -, -, -, -, -, -, -, 1.39%, 6.06%, 9.08%, 16.51%, 4.82%, 1.09%
996, ETX, Eaton Vance Municipal Income 2028 Term Trust, Financial, Asset Management, USA, 242.77M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.31%, -0.58%, 1.59%, 11.07%, -4.48%, 1.46%
998, EUCRU, Eucrates Biomedical Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.02%, -5.16%, -, -, -6.10%, 0.68%
1000, EUFN, iShares MSCI Europe Financials ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.89%, 11.04%, 21.87%, 57.03%, 20.41%, 1.09%
981, ESML, iShares ESG Aware MSCI USA Small-Cap ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.51%, 2.70%, 24.00%, 63.42%, 16.88%, 1.67%
983, ESPO, VanEck Vectors Video Gaming and eSports ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.61%, -5.20%, 11.28%, 49.23%, 1.01%, 1.83%
985, ESSA, ESSA Bancorp Inc., Financial, Banks - Regional, USA, 169.75M, 10.03, -, 2.79, 0.80, 13.80, 18.50%, 0.64%, -, 33.00%, -9.80%, 0.80%, 8.30%, 21.80%, -, -, 0.00, 0.00, -, 76.50%, 26.40%, 4.07%, -3.29%, -0.69%, 10.45%, 5.67%, 2.63%
987, ETAC, E.Merge Technology Acquisition Corp., Financial, Shell Companies, USA, 741.44M, -, -, -, 1.28, -, -, -, -, -, -, -, -, -, 4.90, 4.90, 0.00, 0.00, -, -, -, -0.61%, -4.24%, -1.02%, -, -4.99%, 0.35%
989, ETB, Eaton Vance Tax-Managed Buy-Write Income Fund, Financial, Closed-End Fund - Equity, USA, 434.11M, -, -, 56.80, 1.11, -, -, -, -, 72.90%, -5.60%, -, -, -, -, -, -, -, -, -, -, -0.31%, 7.63%, 13.27%, 19.26%, 8.13%, 1.19%
991, ETHO, Etho Climate Leadership U.S. ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.03%, 3.09%, 17.45%, 49.28%, 11.03%, 1.11%
993, ETO, Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund, Financial, Closed-End Fund - Equity, USA, 453.03M, -, -, 38.36, 1.29, -, -, -, -, 174.20%, -20.00%, -, -, -, -, -, -, -, -, -, -, 0.42%, 12.24%, 22.31%, 37.97%, 14.33%, 1.40%
995, ETW, Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund, Financial, Closed-End Fund - Foreign, USA, 1.19B, -, -, 57.82, 1.08, -, -, -, -, 130.60%, -1.50%, -, -, -, -, -, -, -, -, -, -, 3.93%, 12.79%, 18.07%, 32.74%, 14.77%, 1.30%
997, ETY, Eaton Vance Tax-Managed Diversified Equity Income Fund, Financial, Closed-End Fund - Equity, USA, 2.08B, -, -, 62.59, 1.18, -, -, -, -, 320.40%, -6.80%, -, -, -, -, -, -, -, -, -, -, 2.24%, 8.66%, 13.81%, 29.06%, 11.67%, 1.16%
999, EUDG, WisdomTree Europe Quality Dividend Growth Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.06%, 10.65%, 16.32%, 35.77%, 12.25%, 0.50%
1002, EUO, ProShares UltraShort Euro, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.14%, -2.59%, -4.57%, -17.72%, 0.18%, 0.61%
1004, EUSA, iShares MSCI USA Equal Weighted ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.69%, 8.48%, 19.31%, 47.61%, 15.51%, 0.84%
1006, EUSGU, European Sustainable Growth Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.64%, -5.78%, -, -, -10.17%, 0.55%
1008, EVF, Eaton Vance Senior Income Trust, Financial, Closed-End Fund - Debt, USA, 255.98M, -, -, 12.34, 1.00, -, -, -, -, 248.60%, -11.90%, -, -, -, -, -, -, -, -, -, -, 1.20%, 1.20%, 8.33%, 28.76%, 6.29%, 0.57%
1010, EVM, Eaton Vance California Municipal Bond Fund, Financial, Asset Management, USA, 297.43M, -, -, 16.09, 0.94, -, -, -, -, 13.50%, -4.80%, -, -, -, -, -, -, -, -, -, -, 1.54%, 2.41%, 2.34%, 7.50%, 1.28%, 0.94%
1012, EVOJ, Evo Acquisition Corp., Financial, Shell Companies, USA, 150.29M, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.40, 4.40, 0.00, 0.00, -, -, -, -1.13%, -, -, -, -1.63%, 0.41%
1014, EVR, Evercore Inc., Financial, Capital Markets, USA, 6.88B, 12.44, -, 2.73, 5.16, 10.36, 19.40%, 2.64%, -4.00%, 340.80%, 54.00%, 16.50%, 43.40%, 24.80%, 3.50, 3.50, 0.32, 0.32, 99.20%, 26.70%, 18.40%, 2.42%, 16.76%, 57.84%, 164.67%, 33.04%, 2.65%
1016, EVV, Eaton Vance Limited Duration Income Fund, Financial, Asset Management, USA, 1.50B, -, -, 12.84, 0.98, -, -, -, -, 346.00%, -22.00%, -, -, -, -, -, -, -, -, -, -, 1.25%, 1.97%, 5.72%, 14.63%, 3.19%, 0.66%
1018, EWA, iShares MSCI Australia ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.56%, 5.40%, 14.13%, 48.06%, 11.65%, 0.96%
1020, EWC, iShares MSCI Canada ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 5.19%, 15.14%, 24.57%, 50.64%, 22.80%, 1.00%
1001, EUM, ProShares Short MSCI Emerging Markets, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.25%, -0.75%, -12.89%, -35.96%, -7.99%, 0.89%
1003, EURL, Direxion Daily FTSE Europe Bull 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 8.38%, 34.85%, 61.66%, 163.14%, 46.25%, 2.44%
1005, EUSC, WisdomTree Europe Hedged SmallCap Equity Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.35%, 11.24%, 17.93%, 33.48%, 16.07%, 0.37%
1007, EVBN, Evans Bancorp Inc., Financial, Banks - Regional, USA, 207.25M, 10.52, -, 2.92, 1.23, -, -37.70%, -2.71%, -, 2278.40%, 13.90%, 0.80%, 9.60%, 28.90%, -, -, 0.19, 0.19, -, 89.80%, 22.40%, 5.47%, 14.85%, 35.90%, 54.75%, 37.33%, 2.85%
1009, EVG, Eaton Vance Short Duration Diversified Income Fund, Financial, Closed-End Fund - Debt, USA, 234.41M, -, -, 17.18, 0.99, -, -, -, -, 1599.30%, -39.20%, -, -, -, -, -, -, -, -, -, -, -1.28%, -0.83%, 4.80%, 16.95%, 6.07%, 0.62%
1011, EVN, Eaton Vance Municipal Income Trust, Financial, Closed-End Fund - Debt, USA, 556.53M, -, -, 17.19, 0.99, -, -, -, -, 89.10%, -6.50%, -, -, -, -, -, -, -, -, -, -, 2.11%, 6.05%, 5.73%, 14.53%, 4.86%, 0.97%
1013, EVOJU, Evo Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.81%, -3.23%, -, -, -3.70%, 0.28%
1015, EVT, Eaton Vance Tax-Advantaged Dividend Income Fund, Financial, Closed-End Fund - Equity, USA, 2.08B, -, -, 29.06, 1.35, -, -, -, -, 76.60%, -5.40%, -, -, -, -, -, -, -, -, -, -, 3.82%, 14.86%, 24.19%, 45.60%, 19.62%, 1.50%
1017, EVY, Eaton Vance New York Municipal Income Trust, Financial, Asset Management, USA, 80.49M, -, -, 18.58, 1.00, -, -, -, -, 63.20%, -4.60%, -, -, -, -, -, -, -, -, -, -, 0.47%, 6.35%, 10.37%, 18.73%, 6.58%, 0.77%
1019, EWBC, East West Bancorp Inc., Financial, Banks - Diversified, USA, 10.64B, 13.42, 2.12, 6.97, 2.00, 13.22, -13.90%, -1.71%, 8.00%, 44.00%, -15.10%, 1.20%, 12.20%, 21.90%, -, -, 0.03, 0.03, -, 89.60%, 41.10%, -4.31%, 0.15%, 64.14%, 113.96%, 47.47%, 2.99%
1022, EWD, iShares MSCI Sweden ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.98%, 12.56%, 21.42%, 60.55%, 21.78%, 1.08%
1024, EWGS, iShares MSCI Germany Small-Cap ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.19%, 5.97%, 23.64%, 53.56%, 11.96%, 0.57%
