Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
69, AXON, Axon Enterprise Inc., Industrials, Aerospace & Defense, USA, 9.02B, 74.50, -, 12.38, 8.90, 1768.95, -289.80%, 36.94%, 18.80%, -, 32.50%, -4.10%, -5.70%, -1.00%, 4.10, 3.70, 0.00, 0.00, 61.90%, -8.70%, -7.40%, -8.74%, -17.13%, 10.06%, 85.08%, 14.74%, 4.76%
71, AZEK, The AZEK Company Inc., Industrials, Building Products & Equipment, USA, 6.70B, 39.29, -, 6.75, 4.95, 138.76, -455.60%, 17.50%, 23.00%, 401.90%, 19.30%, -4.30%, -6.40%, -2.90%, 3.60, 2.30, 0.35, 0.35, 33.90%, -3.60%, -8.40%, -11.38%, -3.12%, 26.47%, -, 13.21%, 4.00%
73, AZZ, AZZ Inc., Industrials, Electrical Equipment & Parts, USA, 1.32B, 17.74, 3.50, 1.58, 2.17, 35.51, -17.10%, 11.67%, 10.00%, 255.20%, -20.30%, 3.90%, 6.30%, 6.30%, 2.70, 1.80, 0.29, 0.29, 22.50%, 7.30%, 4.70%, 0.55%, 2.16%, 20.55%, 68.95%, 12.75%, 2.36%
75, BA, The Boeing Company, Industrials, Aerospace & Defense, USA, 146.61B, 46.45, -, 2.57, -, -, 89.60%, 522.20%, 12.33%, 17.30%, -10.00%, -7.50%, 78.70%, -22.60%, 1.30, 0.40, -, -, -6.90%, -20.20%, -20.70%, 4.70%, 10.09%, 13.52%, 69.37%, 15.40%, 2.56%
77, BBCP, Concrete Pumping Holdings Inc., Industrials, Engineering & Construction, USA, 450.56M, 18.65, -, 1.50, 1.60, 7.73, -44.40%, 975.00%, -, -293.70%, -4.70%, -9.30%, -27.00%, -4.20%, 1.40, 1.30, 1.38, 1.41, 44.90%, -15.10%, -24.10%, 0.88%, 24.92%, 122.78%, 140.84%, 109.40%, 3.06%
79, BBU, Brookfield Business Partners L.P., Industrials, Conglomerates, Bermuda, 3.59B, 25.05, -, 0.10, 3.52, -, 617.70%, -68.90%, 2.57%, -, -11.20%, -, -, -, -, -, -, -, -, -, -, 3.61%, 8.01%, 30.41%, 48.12%, 21.48%, 2.61%
82, BE, Bloom Energy Corporation, Industrials, Electrical Equipment & Parts, USA, 4.11B, 103.73, -, 4.94, 604.25, -, 57.40%, 355.60%, 25.00%, 76.20%, 23.80%, -7.50%, 167.40%, -10.00%, 1.60, 1.20, 139.79, 161.48, 24.10%, -5.70%, -12.80%, -8.86%, -20.41%, -11.98%, 201.00%, -15.67%, 7.23%
84, BEST, BEST Inc., Industrials, Trucking, China, 517.60M, 1.22, -, 0.11, 2.00, -, -977.50%, 2057.41%, 40.00%, -977.50%, -7.30%, -10.30%, -78.40%, -23.60%, 0.70, 0.70, 1.34, 3.15, 0.80%, -5.60%, -6.80%, 5.97%, -38.26%, -52.67%, -72.59%, -30.39%, 8.07%
86, BHTG, BioHiTech Global Inc., Industrials, Pollution & Treatment Controls, USA, 38.61M, -, -, 5.08, 15.22, -, -10.90%, 3.20%, -, 52.80%, 114.30%, -19.50%, 395.70%, -33.00%, 0.60, 0.60, 12.48, 17.35, 12.70%, -, -, -9.27%, -30.81%, 0.74%, 30.48%, 22.32%, 7.76%
88, BLD, TopBuild Corp., Industrials, Engineering & Construction, USA, 6.63B, 16.26, 1.13, 2.36, 4.66, 19.66, 33.50%, 18.43%, 22.63%, 19.30%, 13.70%, 9.20%, 19.50%, 13.60%, 1.90, 1.50, 0.49, 0.51, 27.50%, 13.10%, 9.10%, -12.09%, -0.73%, 11.90%, 72.68%, 7.59%, 3.67%
90, BLDP, Ballard Power Systems Inc., Industrials, Specialty Industrial Machinery, Canada, 5.19B, -, -, 53.22, 3.54, -, -31.30%, 25.00%, 0.03%, -10.90%, -26.40%, -, -, -4.30%, 26.00, 25.40, 0.01, 0.01, 19.00%, -, -, -21.74%, -41.86%, -14.55%, 60.52%, -25.98%, 7.07%
92, BMI, Badger Meter Inc., Industrials, Electrical Equipment & Parts, USA, 2.79B, 46.42, 3.66, 6.41, 7.52, 46.35, 4.60%, 7.80%, 14.90%, 15.90%, 8.60%, 11.10%, 14.40%, 13.70%, 2.80, 1.70, 0.00, 0.00, 40.10%, 15.40%, 11.80%, 1.83%, -9.53%, 17.09%, 56.19%, 1.61%, 2.22%
94, BV, BrightView Holdings Inc., Industrials, Specialty Business Services, USA, 1.82B, 13.44, -, 0.75, 1.42, 9.22, -193.40%, 4.79%, 23.76%, 130.10%, 16.60%, -0.50%, -1.10%, 0.90%, 1.20, -, 0.88, 0.88, 25.30%, 1.40%, -0.60%, -7.42%, 7.03%, 18.75%, 26.73%, 14.75%, 3.03%
96, BWEN, Broadwind Inc., Industrials, Specialty Industrial Machinery, USA, 86.71M, 27.76, -, 0.47, 1.79, -, 68.80%, 58.88%, 24.00%, -223.60%, -32.70%, -2.80%, -8.50%, 0.70%, 1.10, 0.40, 0.25, 0.39, 6.60%, -3.10%, -2.00%, -13.08%, -37.81%, -1.05%, 80.15%, -40.48%, 8.30%
98, BWXT, BWX Technologies Inc., Industrials, Aerospace & Defense, USA, 5.95B, 18.15, 3.68, 2.82, 9.08, -, 14.30%, 10.27%, 5.96%, -7.40%, -2.60%, 12.50%, 47.30%, 17.60%, 1.90, 1.80, 1.55, 1.55, 26.60%, 16.20%, 12.90%, -7.58%, 4.23%, 7.62%, -0.05%, 3.75%, 1.84%
100, BYRN, Byrna Technologies Inc., Industrials, Aerospace & Defense, USA, -, -, -, -, -, -, 96.00%, 2000.00%, -, -, 5868.50%, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
81, BDC, Belden Inc., Industrials, Electrical Equipment & Parts, USA, 2.24B, 12.55, 3.29, 1.16, 2.69, 23.71, -43.90%, 9.90%, 10.16%, 93.60%, 15.70%, -0.50%, -1.90%, 4.90%, 2.10, 1.60, 1.80, 0.00, 35.40%, 7.60%, -0.80%, 13.30%, 8.61%, 27.49%, 48.65%, 20.76%, 3.31%
83, BECN, Beacon Roofing Supply Inc., Industrials, Building Products & Equipment, USA, 3.94B, 13.76, 5.66, 0.59, 2.54, 8.73, -197.40%, 9.82%, 8.83%, 87.20%, 10.10%, -2.80%, -11.30%, 1.00%, 2.00, 1.20, 1.34, 1.35, 25.00%, 4.50%, -2.80%, -0.02%, 13.78%, 50.20%, 130.06%, 40.93%, 3.02%
85, BGSF, BGSF Inc., Industrials, Staffing & Employment Services, USA, 120.60M, 9.13, 9.89, 0.44, 1.88, 9.42, -89.10%, 45.25%, 20.00%, -52.60%, -8.60%, 0.50%, 1.00%, 2.90%, 1.70, 1.70, 0.54, 0.58, 27.50%, 0.70%, 0.20%, -15.40%, -17.63%, -6.83%, 13.70%, -12.01%, 3.78%
87, BKYI, BIO-key International Inc., Industrials, Security & Protection Services, USA, 31.80M, 23.71, -, 7.57, 1.60, -, 74.60%, 158.60%, -, 94.00%, 280.00%, -38.80%, -45.80%, -, 11.10, 10.70, 0.00, 0.00, 65.80%, -, -, 14.81%, -4.05%, 18.88%, -32.51%, 14.49%, 6.47%
89, BLDE, Blade Air Mobility Inc., Industrials, Airports & Air Services, USA, 670.68M, -, -, 28.62, 1.25, -, -84.20%, -, -, -150.80%, -, 0.00%, 0.00%, -, 2.30, 2.30, 0.00, 0.00, -, -, -, -3.28%, -36.51%, -3.48%, 3.85%, -12.27%, 10.52%
91, BLDR, Builders FirstSource Inc., Industrials, Building Products & Equipment, USA, 9.35B, 12.22, 0.70, 0.85, 1.85, -, 40.30%, -14.50%, 18.80%, 238.20%, 133.60%, 9.00%, 23.70%, 16.20%, 1.90, 1.10, 0.33, 0.34, 25.80%, 6.70%, 4.40%, -10.87%, -0.67%, 19.31%, 114.03%, 9.14%, 3.75%
93, BRC, Brady Corporation, Industrials, Security & Protection Services, USA, 2.98B, 19.51, 3.33, 2.73, 3.13, 23.41, -14.30%, 10.89%, 7.00%, 176.30%, 11.10%, 10.70%, 14.20%, 12.70%, 2.80, 2.30, 0.00, 0.00, 48.80%, 14.60%, 11.80%, 3.51%, 6.67%, 25.50%, 11.93%, 8.35%, 2.18%
95, BW, Babcock & Wilcox Enterprises Inc., Industrials, Specialty Industrial Machinery, USA, 770.71M, 21.55, 3.81, 1.32, -, -, 93.60%, 4100.00%, 12.50%, 69.90%, 13.20%, 1.00%, -1.90%, -41.80%, 1.50, 1.20, -, -, 28.80%, -0.70%, 1.00%, -5.59%, 22.79%, 159.64%, 300.93%, 145.58%, 6.53%
97, BWMN, Bowman Consulting Group Ltd., Industrials, Consulting Services, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
99, BXC, BlueLinx Holdings Inc., Industrials, Building Products & Equipment, USA, 490.39M, 6.42, 0.14, 0.14, 3.89, 5.70, 552.90%, -44.82%, 25.00%, -, 54.90%, 13.40%, 284.80%, 19.60%, 2.80, 1.50, 5.14, 5.20, 16.30%, 6.70%, 4.10%, -4.20%, 19.43%, 90.62%, 630.43%, 72.25%, 7.20%
102, CAE, CAE Inc., Industrials, Aerospace & Defense, Canada, 8.96B, 25.64, -, 3.63, 3.49, 41.75, -113.80%, 52.65%, 7.87%, -77.00%, -8.50%, -0.60%, -1.80%, 1.60%, 1.30, 1.00, 0.68, 0.75, 25.70%, 1.60%, -1.60%, -1.93%, 3.51%, 21.95%, 106.25%, 11.75%, 2.23%
104, CAR, Avis Budget Group Inc., Industrials, Rental & Leasing Services, USA, 5.96B, 17.17, -, 1.19, -, 10.03, -343.20%, 27.93%, -, -12.20%, -21.70%, -3.60%, 397.70%, -2.70%, 0.90, 0.90, -, -, 41.70%, -11.60%, -13.90%, -0.25%, 50.76%, 133.75%, 307.90%, 135.44%, 4.82%
106, CASS, Cass Information Systems Inc., Industrials, Specialty Business Services, USA, 666.65M, -, -, 4.58, 2.52, 23.72, -16.50%, -, -, -5.70%, -6.30%, 1.20%, 9.70%, 3.10%, -, -, 0.00, 2.23, 98.80%, 20.50%, 17.00%, -1.57%, 2.98%, 1.94%, 13.11%, 17.27%, 2.61%
108, CATM, Cardtronics plc, Industrials, Business Equipment & Supplies, USA, 1.76B, 17.54, -, 1.67, 4.45, 6.73, -60.40%, 22.45%, -3.00%, 2.40%, -12.70%, 1.10%, 5.40%, 4.30%, 1.00, 1.00, 1.96, 1.98, 38.70%, 5.50%, 1.80%, 0.08%, 0.44%, 51.30%, 60.93%, 10.28%, 0.15%
110, CBZ, CBIZ Inc., Industrials, Specialty Business Services, USA, 1.77B, 18.63, 1.32, 1.79, 2.43, 12.60, 11.30%, 9.59%, 15.00%, 40.00%, 8.40%, 6.20%, 12.90%, 8.20%, 1.40, 1.40, 0.22, 0.22, 13.90%, 8.80%, 9.30%, -1.16%, 7.23%, 32.89%, 46.62%, 24.80%, 1.84%
112, CEA, China Eastern Airlines Corporation Limited, Industrials, Airlines, China, 12.44B, 128.33, -, 1.35, 0.86, -, -442.00%, -, -, -794.40%, -44.80%, -4.20%, -19.50%, -4.10%, 0.20, 0.20, 2.01, 3.27, 15.00%, -23.60%, -20.20%, 3.45%, -0.73%, -0.17%, 32.91%, 7.39%, 1.49%
114, CETX, Cemtrex Inc., Industrials, Conglomerates, USA, 25.90M, -, -, 0.60, 0.89, -, 78.90%, 24.10%, -, -, -27.90%, -, -, -12.10%, 2.60, 2.00, 0.50, 0.72, 44.50%, -, -, -13.50%, -29.85%, 11.90%, 48.89%, 4.44%, 7.50%
116, CGRN, Capstone Green Energy Corporation, Industrials, Specialty Industrial Machinery, USA, 94.63M, -, -, 1.54, 36.20, -, -8.50%, 58.90%, 25.00%, -16.90%, 19.00%, -28.00%, -222.70%, -41.00%, 2.80, 2.40, 23.00, 23.00, 16.10%, -25.00%, -33.60%, -13.29%, -23.87%, -3.34%, 209.40%, -32.34%, 6.34%
118, CHRW, C.H. Robinson Worldwide Inc., Industrials, Integrated Freight & Logistics, USA, 12.92B, 19.24, 1.93, 0.75, 6.98, 84.32, -11.20%, 0.32%, 11.40%, 122.10%, 26.30%, 11.70%, 32.80%, 18.00%, 1.50, 1.50, 0.59, 0.76, 14.80%, 4.60%, 3.50%, -0.42%, 5.20%, 4.29%, 19.59%, 3.36%, 2.04%
120, CIX, CompX International Inc., Industrials, Security & Protection Services, USA, 282.80M, -, -, 2.39, 1.63, 54.38, -34.90%, -, -, 9.70%, 11.10%, 5.90%, 6.40%, 5.20%, 9.00, 7.40, 0.00, 0.00, 28.30%, 10.60%, 9.10%, 5.62%, 55.10%, 59.34%, 56.09%, 55.87%, 8.18%
101, CAAP, Corporacion America Airports S.A., Industrials, Airports & Air Services, Luxembourg, 917.11M, 10.23, -, 1.51, 1.86, -, 55.50%, 205.70%, 28.30%, -16.40%, -69.40%, -7.50%, -41.70%, -11.90%, 0.90, 0.90, 2.33, 2.78, -7.60%, -38.40%, -41.70%, -1.56%, 25.33%, 86.56%, 132.24%, 42.61%, 6.04%
103, CAI, CAI International Inc., Industrials, Rental & Leasing Services, USA, 703.46M, 5.01, 0.89, 2.35, 1.19, 2.49, 56.10%, 7.36%, 8.00%, 208.90%, 16.90%, 2.00%, 9.30%, 6.00%, 0.70, 0.70, 2.64, 2.94, -, 58.40%, 18.70%, -1.42%, -0.99%, 36.86%, 128.18%, 37.39%, 4.03%
105, CARR, Carrier Global Corporation, Industrials, Building Products & Equipment, USA, 39.37B, 19.70, 1.04, 2.16, 6.16, 29.38, -7.80%, 13.31%, 17.20%, 289.40%, 20.90%, 9.10%, 41.50%, 13.60%, 1.60, 1.30, 1.48, 1.50, 29.60%, 18.30%, 12.40%, 4.03%, 23.47%, 18.96%, 124.38%, 21.77%, 2.07%
107, CAT, Caterpillar Inc., Industrials, Farm & Heavy Construction Machinery, USA, 132.17B, 20.22, 2.07, 3.07, 7.95, 33.89, -49.00%, 22.30%, 19.06%, 40.00%, 11.80%, 4.40%, 22.70%, 6.60%, 1.60, 1.10, 1.59, 2.30, 30.70%, 11.50%, 8.00%, 5.98%, 9.70%, 38.05%, 100.68%, 32.45%, 2.19%
109, CBAT, CBAK Energy Technology Inc., Industrials, Electrical Equipment & Parts, China, 366.79M, -, 0.52, 9.15, 3.61, -, 54.40%, -, 30.00%, 887.30%, 36.20%, 17.90%, 53.00%, -12.60%, 1.30, 1.30, 0.00, 0.15, 14.00%, -16.50%, 60.30%, -10.85%, -32.42%, -41.56%, 772.92%, -17.19%, 6.52%
111, CCRN, Cross Country Healthcare Inc., Industrials, Staffing & Employment Services, USA, 586.56M, 23.60, 6.29, 0.61, 3.27, -, 77.70%, -50.74%, 11.10%, -, 56.70%, 2.30%, 5.50%, -4.30%, 2.20, 2.20, 0.55, 0.55, 23.50%, 1.30%, 0.90%, 15.93%, 31.96%, 67.92%, 157.83%, 76.44%, 5.33%
113, CECE, CECO Environmental Corp., Industrials, Pollution & Treatment Controls, USA, 271.70M, 11.87, 3.03, 0.88, 1.32, 71.50, -53.70%, 48.50%, 15.00%, -65.80%, -10.70%, 1.40%, 3.00%, 3.40%, 1.70, 1.20, 0.32, 0.34, 33.10%, 4.00%, 1.90%, 0.13%, -8.29%, -0.52%, 43.69%, 9.63%, 4.71%
115, CFX, Colfax Corporation, Industrials, Specialty Industrial Machinery, USA, 6.04B, 17.96, 4.02, 1.93, 1.45, 27.21, 532.80%, 14.31%, 21.57%, 238.00%, 7.70%, 0.80%, 1.60%, 2.80%, 1.30, 0.90, 0.35, 0.52, 42.00%, 5.60%, 1.80%, -2.00%, -2.96%, 16.47%, 57.52%, 15.59%, 2.50%
117, CHRA, Charah Solutions Inc., Industrials, Waste Management, USA, 189.02M, -, -, 0.81, 11.33, -, -39.00%, 6.70%, -, 80.20%, 1.60%, -, -, -25.40%, 1.30, 1.30, 8.65, 10.17, 10.10%, -, -, 4.53%, 58.12%, 117.83%, 236.76%, 117.07%, 7.01%
119, CIR, CIRCOR International Inc., Industrials, Specialty Industrial Machinery, USA, 766.52M, 12.84, -, 1.01, 3.85, -, -504.70%, 35.82%, 6.07%, 92.20%, -6.00%, -9.80%, -50.70%, -16.20%, 2.50, 1.70, 2.68, 0.00, 31.30%, 1.80%, -14.90%, 9.84%, -4.40%, 2.09%, 134.02%, -2.11%, 4.45%
122, CLIR, ClearSign Technologies Corporation, Industrials, Pollution & Treatment Controls, USA, 150.60M, -, -, 376.50, 12.62, -, 22.10%, 18.20%, -, 9.90%, -, -60.50%, -71.70%, -, 13.20, 13.20, 0.03, 0.03, -38.80%, -, -, 2.93%, 2.71%, 92.19%, 845.24%, 67.92%, 7.06%
124, CMCO, Columbus McKinnon Corporation, Industrials, Farm & Heavy Construction Machinery, USA, 1.46B, 15.62, 6.87, 2.24, 2.29, 18.00, -84.90%, 36.67%, 20.00%, -1.90%, -1.70%, 0.80%, 1.80%, 5.30%, 2.40, 1.80, 0.46, 0.47, 33.90%, 6.50%, 1.40%, 2.18%, -2.99%, 32.55%, 66.72%, 31.89%, 3.65%
126, CMRE, Costamare Inc., Industrials, Marine Shipping, Monaco, 1.30B, 5.46, -, 2.83, 0.96, 4.75, -130.60%, 11.39%, -, -32.60%, -4.30%, -0.70%, -1.60%, 2.10%, 0.90, 0.90, 1.05, 1.18, 71.60%, 13.10%, -4.70%, 2.29%, 11.65%, 47.80%, 133.26%, 29.59%, 3.94%
128, CNI, Canadian National Railway Company, Industrials, Railroads, Canada, 78.72B, 20.28, 3.25, 6.88, 4.85, 59.21, -17.80%, 13.15%, 8.80%, -4.10%, -0.30%, 7.80%, 18.20%, 11.20%, 1.20, 1.00, 0.62, 0.65, 76.30%, 35.40%, 25.50%, 3.94%, 0.60%, 1.97%, 30.83%, 2.48%, 2.11%
130, CODA, Coda Octopus Group Inc., Industrials, Aerospace & Defense, USA, 91.01M, 13.39, -, 4.95, 2.51, 37.92, -39.50%, 33.33%, -, -20.50%, -23.90%, 8.20%, 9.20%, 7.80%, 9.70, 6.40, 0.01, 0.02, 63.90%, 12.80%, 17.00%, 6.59%, 11.88%, 42.83%, 53.04%, 36.25%, 4.45%
132, CP, Canadian Pacific Railway Limited, Industrials, Railroads, Canada, 10.83B, 21.50, 0.60, 1.42, 1.38, -, 15.70%, 11.50%, 8.57%, 47.20%, -4.10%, -, -, -, -, -, -, -, -, -, -, 8.45%, 10.14%, 24.56%, 62.75%, 17.19%, 2.16%
134, CPLP, Capital Product Partners L.P., Industrials, Marine Shipping, Greece, 233.38M, 6.32, -, 1.61, 0.53, 18.82, 0.00%, -6.83%, 15.66%, 0.00%, 13.10%, 0.00%, 0.00%, 6.00%, 1.00, 0.90, 0.84, 0.93, 95.00%, 34.40%, 0.00%, -0.71%, 28.60%, 59.85%, 54.13%, 53.94%, 3.74%
136, CR, Crane Co., Industrials, Specialty Industrial Machinery, USA, 5.64B, 13.85, -, 1.90, 3.48, 21.35, 39.90%, 19.35%, -2.90%, 74.70%, 4.50%, 4.90%, 15.00%, 8.00%, 1.60, 1.20, 0.53, 0.75, 35.00%, 10.80%, 7.60%, -0.03%, 10.33%, 32.72%, 71.37%, 22.96%, 2.34%
138, CREG, China Recycling Energy Corporation, Industrials, Waste Management, China, 61.64M, -, -, -, 0.23, 1.47, 128.20%, -, -, 68.90%, -, 3.10%, 4.60%, -, 3.80, 3.80, 0.01, 0.20, -, -, -, 4.21%, 3.18%, 90.49%, 331.65%, 84.87%, 8.45%
140, CSL, Carlisle Companies Incorporated, Industrials, Building Products & Equipment, USA, 10.05B, 17.60, 2.22, 2.37, 4.23, 19.86, -28.40%, 18.57%, 15.00%, -10.70%, -0.10%, 5.30%, 12.50%, 8.60%, 3.20, 2.40, 0.86, 0.86, 27.70%, 11.10%, 7.30%, -1.05%, 29.99%, 29.00%, 60.45%, 23.14%, 1.91%
121, CLH, Clean Harbors Inc., Industrials, Waste Management, USA, 5.05B, 31.94, 1.19, 1.63, 3.78, 14.65, 39.00%, 12.85%, 30.00%, 91.30%, -5.90%, 3.50%, 11.10%, 7.00%, 2.40, 2.00, 1.15, 1.15, 32.40%, 8.30%, 4.70%, 3.57%, 6.74%, 23.69%, 56.76%, 22.34%, 2.30%
123, CLWT, Euro Tech Holdings Company Limited, Industrials, Pollution & Treatment Controls, Hong Kong, 16.41M, -, -, 1.22, 0.60, -, 688.00%, -, -, 74.70%, -28.30%, 3.80%, 5.40%, -12.60%, 1.90, 1.80, 0.00, 0.03, 27.60%, -13.20%, 5.80%, 1.56%, 0.68%, 61.84%, 138.05%, 68.22%, 10.83%
125, CMI, Cummins Inc., Industrials, Specialty Industrial Machinery, USA, 37.89B, 13.76, 1.15, 1.81, 4.66, 27.90, -16.70%, 15.76%, 17.62%, 19.10%, 21.60%, 8.60%, 24.20%, 14.20%, 1.80, 1.30, 0.45, 0.50, 24.30%, 11.70%, 9.00%, 0.19%, -2.17%, 11.67%, 51.70%, 13.29%, 2.09%
127, CNHI, CNH Industrial N.V., Industrials, Farm & Heavy Construction Machinery, United Kingdom, 23.62B, 13.36, -, 0.91, 4.73, 4.69, -134.70%, 19.55%, 79.00%, 43.90%, 10.50%, -1.10%, -9.30%, 2.90%, -, -, 5.31, 5.31, 18.40%, 3.30%, -1.90%, 11.57%, 14.02%, 52.80%, 179.02%, 33.64%, 2.17%
129, CNR, Cornerstone Building Brands Inc., Industrials, Building Products & Equipment, USA, 2.13B, 11.16, 1.11, 0.45, 4.65, -, 322.90%, 41.40%, 34.70%, 99.70%, 13.80%, -, -, -6.70%, 2.60, 1.90, 7.78, 7.83, 22.60%, -, -, 17.61%, 44.10%, 84.75%, 212.92%, 82.76%, 5.21%
131, CODI, Compass Diversified, Industrials, Conglomerates, USA, 1.66B, 11.40, 82.38, 0.98, 2.16, -, 90.10%, 12.83%, 7.00%, 142.50%, 38.50%, -, -, 4.60%, 1.50, 1.10, 1.26, 2.03, 37.30%, -, -, 5.06%, 14.22%, 31.79%, 52.92%, 33.42%, 2.74%
133, CPA, Copa Holdings S.A., Industrials, Airlines, Panama, 3.52B, 17.25, -, 8.99, 2.98, -, -345.60%, 221.70%, -4.00%, -248.80%, -68.80%, -19.90%, -57.30%, -16.30%, 1.50, 1.40, 1.22, 1.43, 51.00%, -, -, -5.77%, -12.05%, -1.46%, 87.55%, 6.51%, 3.37%
135, CPRT, Copart Inc., Industrials, Specialty Business Services, USA, 30.40B, 32.81, 1.64, 12.31, 9.38, 54.23, 19.00%, 9.47%, 22.30%, 93.10%, 33.30%, 22.00%, 29.70%, 24.80%, 3.60, 3.50, 0.12, 0.00, 50.10%, 42.10%, 34.30%, 2.66%, 17.47%, 12.42%, 44.32%, 1.38%, 2.00%
137, CRAI, CRA International Inc., Industrials, Consulting Services, USA, 604.13M, 18.06, 2.27, 1.14, 2.95, -, 21.20%, 6.73%, 10.00%, 66.60%, 16.10%, -, -, 12.30%, 1.10, 1.10, 0.00, 0.19, 27.20%, -, -, 1.82%, 37.67%, 71.76%, 102.67%, 60.73%, 3.68%
139, CRS, Carpenter Technology Corporation, Industrials, Metal Fabrication, USA, 2.35B, -, -, 1.58, 1.68, 14.06, -99.30%, 79.40%, 22.87%, -202.80%, -39.90%, -9.40%, -20.90%, 1.00%, 4.30, 2.30, 0.50, 0.50, 3.30%, -21.90%, -19.50%, 20.43%, 8.47%, 84.31%, 105.05%, 64.56%, 4.60%
142, CSWI, CSW Industrials Inc., Industrials, Specialty Industrial Machinery, USA, 1.94B, 22.86, 3.72, 4.64, 4.62, 39.36, -7.80%, 22.39%, 12.00%, -24.90%, 35.40%, 6.40%, 11.50%, 7.60%, 2.60, 1.40, 0.59, 0.59, 44.10%, 14.20%, 9.60%, -11.34%, -5.79%, 10.80%, 70.23%, 8.86%, 2.66%
144, CTAS, Cintas Corporation, Industrials, Specialty Business Services, USA, 37.20B, 34.64, 3.02, 5.39, 9.75, 34.26, 1.60%, 1.79%, 12.85%, 10.00%, -1.90%, 14.00%, 31.90%, 17.00%, 2.30, 1.90, 0.60, 0.67, 45.80%, 20.00%, 16.50%, 0.71%, 2.51%, -1.93%, 42.58%, 0.02%, 1.93%
146, CTRM, Castor Maritime Inc., Industrials, Marine Shipping, Cyprus, 322.51M, -, -, 25.80, 7.62, -, -106.30%, -, -, -103.60%, 57.10%, -2.90%, -4.40%, 0.60%, 1.20, 1.20, 0.21, 0.35, 40.40%, 3.70%, -14.00%, -39.78%, -70.10%, 92.55%, -53.86%, 64.86%, 8.36%
148, CVA, Covanta Holding Corporation, Industrials, Waste Management, USA, 1.97B, 60.70, 22.44, 1.02, 6.73, 115.84, -382.10%, 7.96%, 15.00%, 106.00%, 6.40%, 0.20%, 2.10%, 2.60%, 1.10, 1.10, 8.71, 8.83, 24.70%, 4.30%, 0.30%, 6.32%, 3.78%, 17.63%, 64.56%, 12.80%, 2.29%
150, CVLG, Covenant Logistics Group Inc., Industrials, Trucking, USA, 374.12M, 7.67, -, 0.44, 1.29, 27.71, -390.50%, 6.65%, 5.00%, 382.30%, 4.80%, -4.00%, -9.70%, -3.10%, 1.20, 1.10, 0.27, 0.32, 63.70%, -0.20%, -3.50%, 3.07%, 18.29%, 21.61%, 78.65%, 51.99%, 4.34%
152, CVU, CPI Aerostructures Inc., Industrials, Aerospace & Defense, USA, 49.31M, 10.47, -, 0.56, -, -, 70.50%, 26.67%, 9.00%, 191.50%, 11.90%, -2.80%, 13.60%, 0.40%, 1.40, 1.10, -, -, 13.80%, 0.10%, -1.50%, -8.72%, -16.21%, 16.37%, 45.26%, 3.89%, 4.11%
154, CW, Curtiss-Wright Corporation, Industrials, Specialty Industrial Machinery, USA, 5.19B, 15.66, -, 2.17, 2.79, 14.07, -32.90%, 9.59%, -, 19.60%, -0.70%, 5.40%, 11.70%, 8.00%, 1.80, 1.10, 0.52, 0.58, 35.60%, 12.60%, 8.80%, -3.66%, 9.15%, 3.99%, 24.95%, 7.71%, 2.21%
156, CYD, China Yuchai International Limited, Industrials, Specialty Industrial Machinery, Singapore, 643.04M, 6.02, 0.76, 0.20, 0.46, -, -9.30%, 6.76%, 10.00%, 990.50%, 522.10%, -, 6.20%, 8.80%, 1.50, 1.10, 0.06, 0.25, 15.50%, 5.70%, 2.70%, -0.99%, -2.74%, -6.66%, 29.29%, -2.20%, 2.53%
158, DAC, Danaos Corporation, Industrials, Marine Shipping, Greece, 1.30B, 4.82, 3.26, 2.82, 0.95, -, -20.30%, -0.56%, 3.00%, 27.70%, 24.40%, -, -, 8.40%, 1.00, 1.00, 1.07, 1.16, 72.90%, -, -, 18.08%, 57.59%, 377.38%, 1481.39%, 197.39%, 7.29%
160, DCI, Donaldson Company Inc., Industrials, Specialty Industrial Machinery, USA, 7.77B, 23.94, 3.21, 3.03, 7.25, 33.61, -8.70%, 16.43%, 10.00%, -12.30%, 2.60%, 10.80%, 24.30%, 16.20%, 2.30, 1.60, 0.46, 0.48, 33.80%, 12.90%, 9.60%, -3.01%, 2.48%, 13.61%, 29.80%, 10.22%, 1.76%
141, CSTE, Caesarstone Ltd., Industrials, Building Products & Equipment, Israel, 578.65M, 14.35, 2.08, 1.14, 1.12, 19.10, -43.90%, 53.33%, 14.60%, 429.20%, 15.30%, 2.50%, 3.80%, 3.40%, 2.80, 1.70, 0.03, 0.05, 27.80%, 6.00%, 3.70%, 15.55%, 28.50%, 34.58%, 48.11%, 28.01%, 5.77%
