Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
262, CKPT, Checkpoint Therapeutics Inc., Healthcare, Biotechnology, USA, 202.69M, -, -, 1013.44, 3.48, -, 40.90%, -21.30%, -, -43.50%, -90.00%, -62.10%, -74.80%, -65.50%, 8.50, 8.50, 0.00, 0.00, -, -, -, -9.46%, -19.28%, 10.74%, 26.42%, 1.13%, 8.88%
264, CLDX, Celldex Therapeutics Inc., Healthcare, Biotechnology, USA, 1.12B, -, -, 207.24, 5.70, -, 42.50%, 1.90%, -, 42.40%, -74.10%, -26.20%, -29.20%, -29.70%, 10.70, 10.70, 0.00, 0.00, -, -, -, -10.62%, -0.85%, 28.51%, 946.82%, 59.53%, 6.19%
266, CLLS, Cellectis S.A., Healthcare, Biotechnology, France, 683.37M, -, -, 11.68, 2.56, -, 20.70%, -26.50%, -, -158.60%, -46.10%, -23.70%, -39.10%, -22.10%, 5.80, 5.70, 0.39, 0.41, -, -, -, -17.18%, -30.94%, -30.11%, -15.16%, -42.09%, 6.47%
268, CLOV, Clover Health Investments Corp., Healthcare, Healthcare Plans, USA, 3.20B, -, -, 15.95, 4.90, -, -, -, 32.00%, -, 18.00%, -6.50%, -7.40%, -, 4.70, 4.70, 0.04, 0.08, -, -, -27.50%, -24.88%, -26.33%, -25.75%, -, -54.44%, 8.63%
270, CLRB, Cellectar Biosciences Inc., Healthcare, Biotechnology, USA, 83.80M, -, -, -, 2.08, -, 58.50%, 2.00%, -, 68.70%, -, -44.20%, -65.60%, -, 10.80, 10.80, 0.00, 0.00, -, -, -, 5.81%, -14.14%, 35.54%, 8.39%, -21.15%, 7.27%
272, CLSN, Celsion Corporation, Healthcare, Biotechnology, USA, 102.11M, -, -, 204.21, 1.42, -, 12.90%, 3.30%, -, 56.20%, 0.00%, -45.50%, -76.00%, -80.60%, 8.40, 8.40, 0.06, 0.09, -, -, -, -1.67%, -45.12%, 122.64%, -60.67%, 65.96%, 6.35%
274, CLVS, Clovis Oncology Inc., Healthcare, Biotechnology, USA, 545.78M, -, -, 3.41, -, -, 41.10%, 47.10%, 79.10%, 54.10%, -10.60%, -56.60%, 209.90%, -75.30%, 1.50, 1.30, -, -, 74.60%, -, -, -14.78%, -17.66%, 15.54%, -25.87%, 6.87%, 6.77%
276, CMMB, Chemomab Therapeutics Ltd., Healthcare, Biotechnology, Israel, 182.13M, -, -, -, 0.16, -, 60.30%, -20.80%, -, 88.60%, -, -46.60%, -54.10%, -, 12.90, 12.90, 0.00, 0.00, -, -, -, -44.04%, -70.50%, -29.54%, 0.57%, -36.05%, 12.62%
278, CMPS, COMPASS Pathways plc, Healthcare, Medical Care Facilities, United Kingdom, 1.39B, -, -, -, 6.74, -, -186.40%, -17.80%, -, 40.70%, -, -, -, -, 25.50, 25.50, 0.00, 0.00, -, -, -, -10.93%, -30.41%, -15.01%, -, -27.16%, 5.62%
280, CNC, Centene Corporation, Healthcare, Healthcare Plans, USA, 42.96B, 12.70, 1.70, 0.37, 1.63, 8.75, -0.60%, 10.86%, 10.32%, 1419.60%, 15.20%, 3.60%, 9.60%, 5.00%, -, -, 0.63, 0.64, -, 3.40%, 2.10%, 21.47%, 23.93%, 18.35%, 11.09%, 22.61%, 2.64%
261, CJJD, China Jo-Jo Drugstores Inc., Healthcare, Pharmaceutical Retailers, China, 41.11M, -, -, 0.32, 1.46, -, -453.40%, -, 30.00%, -, 6.30%, -10.70%, -40.70%, -12.80%, 1.10, 0.90, 0.09, 1.18, 22.40%, -9.00%, -8.60%, -0.86%, -13.79%, -9.87%, -61.42%, -1.84%, 4.95%
263, CLBS, Caladrius Biosciences Inc., Healthcare, Biotechnology, USA, 94.00M, -, -, -, 0.58, -, 71.90%, 43.90%, -, 49.00%, -, -21.20%, -22.80%, -, 25.70, 25.70, 0.00, 0.00, -, -, -, -6.17%, -20.83%, 4.83%, -20.00%, 6.29%, 5.04%
265, CLGN, CollPlant Biotechnologies Ltd., Healthcare, Biotechnology, Israel, 160.76M, 12.14, -, 26.35, 26.84, -, 62.40%, 40.10%, -, 53.60%, 50.00%, -48.70%, -94.70%, -124.40%, 1.70, 1.30, 0.00, 0.00, 51.10%, -91.80%, -94.10%, 16.76%, 23.65%, 115.23%, 66.75%, 59.47%, 4.84%
267, CLNN, Clene Inc., Healthcare, Biotechnology, USA, 631.45M, -, -, 2104.82, -, -, -415.20%, 35.90%, -, -188.60%, 100.00%, -, -, -783.70%, 13.10, 13.00, -, -, 30.40%, -, -, 21.79%, -16.05%, 5.75%, 9.16%, 26.53%, 12.49%
269, CLPT, ClearPoint Neuro Inc., Healthcare, Medical Devices, USA, 377.61M, -, -, 27.56, 7.91, -, -1.60%, 48.10%, 30.00%, -1.10%, 29.00%, -19.50%, -60.70%, -26.20%, 22.60, 21.50, 0.56, 0.00, 69.40%, -52.70%, -52.90%, -13.11%, -21.55%, 82.38%, 352.58%, 15.92%, 7.53%
271, CLSD, Clearside Biomedical Inc., Healthcare, Biotechnology, USA, 148.00M, -, -, 38.95, 8.55, -, 51.40%, -46.40%, -, -98.10%, -99.20%, -110.10%, -220.10%, -183.00%, 2.60, 2.60, 0.00, 0.00, -, -, -, -13.93%, -25.65%, 30.87%, 37.90%, -6.39%, 8.87%
273, CLVR, Clever Leaves Holdings Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 273.95M, -, -, 22.64, 1.19, -, -, -, -, -, 19.30%, -33.20%, -36.60%, -20.90%, 9.40, 8.40, 0.30, 0.30, 61.20%, -, -, 15.49%, -11.51%, -, -, 37.42%, 7.10%
275, CMD, Cantel Medical Corp., Healthcare, Medical Instruments & Supplies, USA, 3.44B, 26.18, 5.18, 3.24, 4.29, 22.23, -95.00%, 3.36%, 19.00%, -, 32.50%, -, -, 2.50%, 2.60, 1.80, 1.05, 1.09, 46.90%, -, -, -8.22%, 7.30%, 38.81%, 93.27%, 3.13%, 1.49%
277, CMPI, Checkmate Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 144.53M, -, -, -, 1.30, -, -21.70%, 5.20%, 45.10%, -46.20%, -, -39.50%, -74.40%, -, 12.90, 12.90, 0.00, 0.00, -, -, -, 5.96%, -50.18%, -42.47%, -, -53.67%, 7.40%
279, CMRX, Chimerix Inc., Healthcare, Biotechnology, USA, 684.48M, -, -, 122.23, 4.68, -, 65.50%, 84.40%, -, -619.70%, 16.70%, -119.00%, -136.20%, -60.60%, 6.70, 6.70, 0.00, 0.10, -, -, -, -13.01%, -21.41%, 111.92%, 150.64%, 61.90%, 5.69%
282, CNMD, CONMED Corporation, Healthcare, Medical Devices, USA, 3.97B, 37.01, 29.78, 4.51, 5.58, 85.61, -66.70%, 18.06%, 13.80%, 49.90%, -4.60%, 0.00%, 0.00%, 3.70%, 2.20, 1.20, 1.04, 1.06, 53.90%, 5.60%, 0.00%, -3.11%, 12.35%, 31.84%, 87.56%, 22.94%, 2.44%
284, CNST, Constellation Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 958.21M, -, -, -, 2.51, -, -37.30%, -10.60%, -, -37.50%, -, -29.90%, -33.10%, -, 15.40, 15.40, 0.00, 0.00, -, -, -, -6.91%, -26.08%, -22.16%, -44.24%, -31.22%, 5.52%
286, CNTG, Centogene N.V., Healthcare, Diagnostics & Research, Germany, 231.61M, -, -, 1.48, 2.21, -, 2.60%, -31.70%, -, 173.60%, 362.50%, -17.50%, -39.10%, -22.30%, 1.70, 1.50, 0.27, 0.37, 36.40%, -15.30%, -16.70%, -12.25%, -23.30%, -16.01%, -44.32%, -9.00%, 5.31%
288, COCP, Cocrystal Pharma Inc., Healthcare, Biotechnology, USA, 111.10M, -, -, 69.44, 1.55, -, 88.40%, -5.60%, -, 19.60%, -, -20.60%, -21.70%, -18.30%, 23.10, 23.10, 0.00, 0.00, -, -, -, -7.38%, -28.48%, -33.92%, 17.10%, -16.91%, 13.26%
290, COGT, Cogent Biosciences Inc., Healthcare, Biotechnology, USA, 332.20M, -, -, 415.25, 2.28, -, -287.10%, 3.50%, -, 58.40%, -, -112.10%, -292.30%, -66.40%, 28.20, 28.20, 0.00, 0.00, -, -, -, 0.81%, 5.22%, -9.22%, 285.78%, -22.89%, 5.09%
292, COO, The Cooper Companies Inc., Healthcare, Medical Instruments & Supplies, USA, 19.42B, 27.14, 0.87, 7.88, 3.23, 94.35, -47.90%, 11.21%, 10.00%, 2221.70%, 5.30%, 31.10%, 52.30%, 5.10%, 1.30, 0.80, 0.24, 0.30, 63.20%, 13.60%, 91.20%, -3.47%, 0.67%, 19.59%, 24.12%, 8.29%, 1.78%
294, CPHI, China Pharma Holdings Inc., Healthcare, Drug Manufacturers - Specialty & Generic, China, 25.90M, -, -, 2.25, 3.69, -, 86.20%, -, 10.00%, -10.90%, 33.30%, -13.90%, -37.80%, -19.50%, 0.40, 0.10, 0.12, 0.71, 17.70%, -23.00%, -25.90%, -28.88%, -40.24%, 21.27%, 31.34%, 32.35%, 9.05%
296, CPRX, Catalyst Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 576.78M, 12.92, -, 4.80, 3.22, -, 134.70%, 15.68%, -, -26.60%, 3.80%, 41.50%, 46.90%, 43.90%, 11.20, 10.90, 0.00, 0.00, 85.40%, 33.60%, 60.10%, 16.42%, 38.25%, 58.45%, 28.31%, 65.57%, 5.02%
298, CRBP, Corbus Pharmaceuticals Holdings Inc., Healthcare, Biotechnology, USA, 255.11M, -, -, 91.11, 2.75, -, -27.40%, 6.70%, -, 67.70%, -66.70%, -89.50%, -182.20%, -191.90%, 5.50, 5.50, 0.20, 0.20, -, -, -, 14.81%, -9.58%, 80.83%, -70.91%, 73.60%, 9.49%
300, CRIS, Curis Inc., Healthcare, Biotechnology, USA, 1.28B, -, -, 123.97, 10.83, -, 36.60%, -6.70%, -, 61.50%, -18.50%, -24.80%, -62.20%, -18.90%, 23.20, 23.20, 0.00, 0.01, 95.00%, -, -, 32.84%, 38.06%, 951.09%, 1624.14%, 75.82%, 10.39%
281, CNCE, Concert Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 128.12M, -, -, 16.22, 1.20, -, 27.20%, 0.30%, -, 4.90%, -28.60%, -49.30%, -59.50%, -55.30%, 14.90, 14.90, 0.00, 0.00, -, -, -, -3.37%, -41.65%, -63.50%, -62.15%, -68.20%, 5.54%
283, CNSP, CNS Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 46.69M, -, -, -, 4.02, -, -100.30%, -22.40%, -, -22.50%, -, -123.50%, -141.50%, -, 6.70, 6.70, 0.00, 0.03, -, -, -, -9.76%, -33.93%, -22.11%, -30.45%, 3.93%, 5.54%
285, CNTB, Connect Biopharma Holdings Limited, Healthcare, Biotechnology, China, 855.66M, -, -, -, -, -, -, 10.90%, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.25%, -, -, -, -19.52%, 7.31%
287, CO, Global Cord Blood Corporation, Healthcare, Diagnostics & Research, Hong Kong, 755.97M, -, 0.33, 4.17, 1.11, 9.47, 61.50%, -, 30.00%, -19.30%, -13.10%, 6.40%, 11.70%, 11.80%, 10.30, 10.20, 0.00, 0.00, 84.70%, 47.20%, 41.30%, 25.77%, 41.20%, 59.69%, 138.28%, 64.42%, 4.88%
289, CODX, Co-Diagnostics Inc., Healthcare, Diagnostics & Research, USA, 227.01M, 13.61, -, 2.44, 3.03, 5.54, 510.30%, -29.40%, -, 664.00%, 24903.40%, 83.70%, 88.90%, 62.40%, 18.40, 16.90, 0.00, 0.00, 79.20%, 57.00%, 55.30%, -9.12%, -41.90%, -33.53%, -55.17%, -13.23%, 6.25%
291, COLL, Collegium Pharmaceutical Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 840.69M, 10.67, 38.51, 2.62, 4.92, 7.24, 212.10%, 43.31%, 0.55%, -, 14.60%, 6.50%, 24.50%, 12.50%, 1.30, 1.20, 1.40, 1.68, 61.20%, 22.60%, 13.10%, 7.37%, 4.19%, 23.98%, 8.34%, 19.27%, 4.13%
293, CORT, Corcept Therapeutics Incorporated, Healthcare, Biotechnology, USA, 2.53B, 20.71, -, 7.43, 4.94, 17.70, 11.10%, 26.42%, -, -26.40%, -14.80%, 18.40%, 20.10%, 19.60%, 10.10, 10.00, 0.00, 0.00, 98.50%, 32.40%, 29.20%, -7.93%, -15.16%, -5.39%, 42.67%, -17.43%, 3.40%
295, CPIX, Cumberland Pharmaceuticals Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 44.49M, 29.50, -, 1.12, 0.94, 7.18, 27.80%, 25.00%, 30.00%, 82.20%, 26.50%, -2.20%, -4.40%, -10.40%, 2.20, 1.70, 0.32, 0.00, 77.00%, -12.10%, -5.30%, 8.06%, -12.98%, 1.37%, -10.88%, 0.00%, 4.39%
297, CPSI, Computer Programs and Systems Inc., Healthcare, Health Information Services, USA, 474.54M, 11.46, 1.94, 1.81, 2.24, -, -31.20%, 14.74%, 17.00%, 0.60%, -2.60%, -, -, 5.90%, 1.80, 1.80, 0.33, 0.35, 51.40%, -, -, 9.32%, 4.18%, 10.93%, 46.34%, 20.60%, 3.70%
299, CRDF, Cardiff Oncology Inc., Healthcare, Biotechnology, USA, 312.82M, -, -, 782.04, 2.50, -, 61.30%, -57.80%, -, 66.20%, 0.00%, -28.40%, -30.50%, -14.90%, 28.70, 28.70, 0.00, 0.00, -, -, -, -11.67%, -21.79%, -60.58%, 240.08%, -53.31%, 7.40%
302, CRMD, CorMedix Inc., Healthcare, Biotechnology, USA, 278.93M, -, -, 929.78, 3.27, -, 57.20%, -17.60%, -, 6.80%, 0.00%, -47.90%, -53.40%, -49.90%, 27.20, 27.20, 0.00, 0.00, 14.10%, -, -, -15.64%, -19.84%, -20.98%, 63.57%, -2.69%, 7.12%
304, CRON, Cronos Group Inc., Healthcare, Drug Manufacturers - Specialty & Generic, Canada, 3.35B, -, -, 71.68, 1.90, -, -, -, -, -, 133.30%, -, -, -, -, -, -, -, -, -, -, 8.82%, -18.31%, 13.05%, 37.98%, 29.83%, 5.11%
306, CRTX, Cortexyme Inc., Healthcare, Biotechnology, USA, 1.31B, -, -, -, 7.82, -, -35.60%, -25.30%, 18.30%, -28.50%, -, -42.00%, -45.80%, -, 8.40, 8.40, 0.00, 0.00, -, -, -, 6.60%, 13.56%, -14.89%, -10.24%, 48.92%, 8.49%
308, CRY, CryoLife Inc., Healthcare, Medical Devices, USA, 1.14B, 430.00, -, 4.43, 3.75, 2855.07, -172.00%, 138.90%, 2.00%, 54.40%, 7.10%, -1.70%, -4.20%, 0.50%, 4.10, 2.80, 1.06, 1.07, 66.50%, 2.00%, -5.10%, 22.65%, 11.19%, 36.61%, 26.75%, 22.02%, 5.05%
310, CSII, Cardiovascular Systems Inc., Healthcare, Medical Devices, USA, 1.57B, -, -, 6.82, 5.64, -, 51.90%, 68.40%, 33.80%, -82.40%, 3.40%, -6.80%, -8.60%, -9.30%, 5.70, 5.00, 0.08, 0.08, 78.00%, -9.50%, -10.10%, -3.66%, -6.47%, 11.05%, 1.21%, -10.44%, 4.04%
312, CSTL, Castle Biosciences Inc., Healthcare, Diagnostics & Research, USA, 1.49B, -, -, 21.87, 3.57, 991.24, -411.20%, 48.40%, -, -664.60%, 31.00%, -4.70%, -5.20%, -1.90%, 24.30, 24.10, 0.00, 0.00, 84.80%, -19.60%, -22.20%, -11.96%, -26.95%, 37.45%, 55.95%, -10.75%, 7.14%
314, CTIC, CTI BioPharma Corp., Healthcare, Biotechnology, USA, 223.90M, -, -, -, 6.83, -, -6.80%, 45.20%, -, -15.90%, -, -95.70%, -135.10%, -, 2.50, 2.50, 0.00, 0.12, -, -, -, -2.05%, -27.58%, -36.10%, 134.31%, -25.78%, 5.59%
316, CTMX, CytomX Therapeutics Inc., Healthcare, Biotechnology, USA, 532.42M, -, -, 7.98, 2.98, 23.25, 68.40%, -26.50%, -0.90%, -195.60%, -67.70%, -15.40%, -80.10%, -69.70%, 4.10, 4.10, 0.00, 0.00, -, -92.00%, -90.90%, -24.55%, -15.27%, -2.59%, -19.19%, 9.31%, 5.53%
318, CTXR, Citius Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 314.30M, 7.35, -, -, 1.75, -, 42.00%, 203.30%, -, 66.70%, -, -33.40%, -39.60%, -, 35.20, 35.20, 0.00, 0.00, -, -, -, 8.06%, 9.62%, 141.04%, 162.67%, 123.53%, 8.47%
320, CUTR, Cutera Inc., Healthcare, Medical Devices, USA, 682.40M, 49.84, -, 4.13, 16.40, -, -63.30%, 69.23%, 25.00%, 97.70%, 54.30%, -7.50%, -23.30%, -36.00%, 3.50, 3.00, 3.24, 3.41, 54.00%, -5.80%, -7.20%, 34.06%, 9.28%, 55.13%, 189.01%, 59.19%, 5.51%
301, CRL, Charles River Laboratories International Inc., Healthcare, Diagnostics & Research, USA, 16.69B, 29.86, 2.78, 5.49, 7.73, 34.83, 41.90%, 13.70%, 16.50%, 18.60%, 16.60%, 6.90%, 18.90%, 8.60%, 1.80, 1.50, 1.01, 1.01, 37.10%, 15.20%, 12.30%, 1.23%, 16.71%, 49.32%, 88.13%, 35.27%, 2.91%
303, CRNX, Crinetics Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 669.18M, -, -, 9425.09, 3.87, -, -16.20%, -14.70%, -, 2.10%, -100.00%, -41.50%, -44.80%, -, 15.40, 15.40, 0.00, 0.00, -, -, -, -1.18%, 11.85%, 34.28%, 7.41%, 24.38%, 4.98%
305, CRSP, CRISPR Therapeutics AG, Healthcare, Biotechnology, Switzerland, 8.97B, -, -, 8155.49, 4.91, -, -550.50%, -667.10%, -, -31.70%, 150.00%, -24.80%, -27.40%, -21.30%, 22.10, 22.10, 0.00, 0.00, -, -, -, -10.39%, -9.27%, 7.44%, 83.00%, -22.81%, 5.76%
307, CRVS, Corvus Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 106.09M, -, -, -, 1.00, -, 87.20%, 18.30%, -, 23.70%, -, -5.90%, -7.10%, -, 4.90, 4.90, 0.00, 0.00, -, -, -, -2.84%, -18.93%, -29.74%, -20.58%, -23.03%, 6.62%
309, CSBR, Champions Oncology Inc., Healthcare, Biotechnology, USA, 132.02M, 57.03, -, 3.37, 15.95, -, 142.90%, 175.00%, 15.00%, 71.30%, 20.00%, -5.20%, -19.20%, -35.80%, 1.20, 1.20, 0.00, 0.00, 47.10%, -3.20%, -3.10%, -16.36%, -20.25%, -17.53%, -2.28%, -12.79%, 5.45%
311, CSLT, Castlight Health Inc., Healthcare, Health Information Services, USA, 281.10M, 79.13, -, 1.97, 2.30, 20.22, -49.00%, -, 30.00%, 94.90%, -10.00%, -5.30%, -7.20%, -, 2.50, 2.50, 0.00, 0.01, 64.70%, -6.40%, -6.20%, 4.00%, -2.15%, 52.94%, 131.05%, 40.00%, 8.52%
313, CSU, Capital Senior Living Corporation, Healthcare, Medical Care Facilities, USA, 102.70M, -, -, 0.30, -, -, -706.20%, -256.60%, 10.30%, 180.80%, -41.90%, -27.10%, 101.70%, -7.20%, 0.10, 0.10, -, -, -, 6.80%, -61.70%, 17.64%, 59.97%, 245.78%, 371.52%, 278.28%, 7.20%
315, CTLT, Catalent Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 17.90B, 30.63, 2.08, 4.76, 4.81, -, 20.60%, 17.11%, 17.00%, 94.30%, 38.50%, 6.10%, 15.10%, 5.70%, 2.40, 1.90, 0.85, 0.87, 33.20%, 19.40%, 13.20%, -7.98%, -9.94%, 10.76%, 34.86%, 0.73%, 2.59%
317, CTSO, Cytosorbents Corporation, Healthcare, Medical Devices, USA, 351.27M, 168.54, -, 8.19, 4.52, -, 66.20%, 120.80%, -, 5.10%, 21.80%, -10.30%, -13.10%, -11.70%, 8.20, 7.80, 0.00, 0.00, 73.40%, -25.00%, -19.90%, -11.10%, -15.90%, -1.22%, -20.76%, 1.51%, 3.83%
319, CUE, Cue Biopharma Inc., Healthcare, Biotechnology, USA, 448.27M, -, -, 117.97, 6.26, -, 6.20%, -6.30%, -, 14.80%, 77.80%, -44.90%, -56.20%, -57.30%, 4.70, 4.70, 0.00, 0.00, -, -, -, 19.40%, 7.42%, 12.91%, -48.19%, 14.63%, 8.17%
322, CVET, Covetrus Inc., Healthcare, Health Information Services, USA, 3.69B, 25.59, 85.76, 0.84, 2.48, 369.33, 98.20%, 17.32%, 11.55%, 60.10%, 3.50%, 0.00%, -0.10%, 0.50%, 2.10, 1.30, 0.69, 0.70, 18.40%, 0.50%, 0.00%, -2.85%, -18.72%, 4.32%, 81.54%, -3.48%, 5.64%
324, CVS, CVS Health Corporation, Healthcare, Healthcare Plans, USA, 113.78B, 10.49, 3.84, 0.42, 1.60, 11.05, 7.60%, 7.54%, 4.00%, 9.90%, 3.50%, 3.20%, 10.70%, 7.40%, 0.90, 0.60, 0.84, 0.87, 39.30%, 4.60%, 2.70%, 13.19%, 24.77%, 27.81%, 31.83%, 26.56%, 2.11%
326, CYAD, Celyad Oncology SA, Healthcare, Biotechnology, Belgium, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -15.34%, -26.69%, -42.68%, -51.28%, -29.23%, 6.53%
328, CYCN, Cyclerion Therapeutics Inc., Healthcare, Biotechnology, USA, 109.61M, -, -, 84.31, 2.28, -, 43.00%, 23.70%, -, 46.20%, -90.00%, -59.80%, -113.80%, -129.00%, 3.30, 3.30, 0.00, 0.07, -, -, -, 41.48%, -16.92%, 0.31%, -18.59%, 5.88%, 10.59%
330, CYTH, Cyclo Therapeutics Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 50.92M, -, -, 56.58, 1.64, -, 19.70%, -96.90%, -, 41.00%, -50.00%, -156.40%, -566.80%, -, 3.80, 3.80, 0.00, 0.01, 91.90%, -, -, 1.60%, -3.94%, 27.38%, -54.00%, 90.34%, 9.69%
332, DARE, Dare Bioscience Inc., Healthcare, Biotechnology, USA, 66.10M, -, -, -, 18.29, -, 5.70%, -3.10%, -, 7.90%, -, -355.40%, -, -, 1.60, 1.60, 0.00, 0.00, -, -, -, -15.23%, -35.68%, -3.76%, 21.96%, -4.48%, 6.72%
334, DBVT, DBV Technologies S.A., Healthcare, Biotechnology, France, 642.28M, -, -, 56.96, 3.12, -, -39.40%, 20.50%, 21.22%, -, 32.60%, -, -, -, -, -, -, -, -, -, -, -7.73%, 7.14%, 146.84%, 20.62%, 123.28%, 3.89%
336, DCTH, Delcath Systems Inc., Healthcare, Medical Devices, USA, 66.87M, -, -, 39.34, 3.47, -, 97.60%, 13.20%, 15.00%, 99.00%, 33.30%, -88.90%, -174.10%, -, 3.00, 2.90, 0.00, 0.10, 61.30%, -, -, -9.32%, -46.53%, -36.57%, 37.00%, -40.29%, 6.18%
338, DGX, Quest Diagnostics Incorporated, Healthcare, Diagnostics & Research, USA, 17.32B, 16.45, 3.06, 1.68, 2.60, 9.80, 70.70%, -27.88%, 3.26%, 372.70%, 49.30%, 13.00%, 27.90%, 13.80%, 1.80, 1.60, 0.59, 0.59, 40.10%, 23.80%, 17.40%, 0.16%, 12.95%, 5.90%, 11.32%, 10.49%, 2.03%
340, DMAC, DiaMedica Therapeutics Inc., Healthcare, Biotechnology, USA, 133.90M, -, -, -, 6.02, -, 11.80%, -63.70%, 30.00%, -4.30%, -, -56.00%, -59.80%, -, 20.50, 20.50, 0.00, 0.00, -, -, -, -22.00%, -20.41%, 32.80%, 60.39%, -26.92%, 7.12%
321, CVAC, CureVac N.V., Healthcare, Biotechnology, Germany, 20.70B, 13.59, -, 423.60, 22.89, -, -28.20%, 467.61%, -, -170.60%, 87.50%, -, -, -14.20%, 5.60, 5.60, 0.07, 0.08, -, -, -, -3.07%, 15.91%, 36.30%, -, 37.51%, 6.22%
323, CVM, CEL-SCI Corporation, Healthcare, Biotechnology, USA, 964.94M, 20.49, -, 4824.69, 29.47, -, -16.00%, 264.10%, -, -12.10%, -, -77.00%, -142.20%, -89.50%, 3.40, 3.20, 0.41, 0.00, -, -, -, -14.54%, 14.11%, 72.22%, 61.37%, 84.48%, 9.43%
325, CWBR, CohBar Inc., Healthcare, Biotechnology, USA, 80.30M, -, -, -, 4.81, -, -9.40%, -18.50%, -, 32.90%, -, -81.80%, -105.40%, -, 7.40, 7.40, 0.03, 0.04, -, -, -, -6.02%, -21.88%, -1.57%, -50.59%, -6.72%, 8.27%
327, CYCC, Cyclacel Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 65.68M, -, -, -, 1.06, -, 65.30%, -91.50%, -, 66.10%, -, -, -, -, 18.20, 18.20, 0.00, 0.00, -, -, -, 0.84%, -4.02%, 92.23%, 42.83%, -8.19%, 5.83%
329, CYH, Community Health Systems Inc., Healthcare, Medical Care Facilities, USA, 1.93B, 18.04, 0.29, 0.16, -, 1.09, 173.90%, 156.82%, 13.62%, -423.40%, -0.40%, 2.70%, -23.00%, 15.40%, 1.50, 1.40, -, -, 83.40%, 13.50%, 3.60%, 37.48%, 61.98%, 67.10%, 353.02%, 92.06%, 6.43%
331, CYTK, Cytokinetics Incorporated, Healthcare, Biotechnology, USA, 1.60B, -, -, 27.32, 22.98, -, 6.70%, -17.90%, 15.00%, 0.50%, 71.10%, -29.70%, -213.60%, -37.70%, 12.10, 12.10, 1.94, 2.03, -, -, -, -17.28%, 11.04%, 31.59%, 5.41%, 5.05%, 5.12%
333, DBTX, Decibel Therapeutics Inc., Healthcare, Biotechnology, USA, 206.39M, -, -, -, 0.60, -, 113.20%, 51.10%, -, 41.00%, -, -, -, -, 12.60, 12.60, 0.00, 0.00, -, -, -, -5.49%, -50.69%, -, -, -50.36%, 10.81%
335, DCPH, Deciphera Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 1.97B, -, -, 29.32, 3.87, -, -6.50%, 27.50%, 21.00%, 21.90%, 40474.20%, -39.50%, -45.60%, -49.90%, 8.60, 8.50, 0.00, 0.00, 99.30%, -, -, -27.88%, -23.27%, -45.40%, -42.39%, -40.88%, 5.59%
337, DFFN, Diffusion Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 69.40M, -, -, -, 1.10, -, 83.00%, 0.00%, -, 24.90%, -, -48.00%, -52.00%, -, 22.40, 22.40, 0.00, 0.00, -, -, -, -10.46%, -36.76%, -9.49%, -46.00%, -11.70%, 8.28%
339, DHR, Danaher Corporation, Healthcare, Diagnostics & Research, USA, 182.05B, 28.22, 2.51, 7.34, 4.92, 31.91, 49.80%, 2.37%, 16.08%, 181.10%, 57.90%, 6.20%, 13.00%, 6.60%, 2.10, 1.70, 0.55, 0.55, 57.60%, 24.10%, 18.50%, -0.17%, 13.50%, 17.92%, 53.74%, 15.31%, 1.63%
342, DNLI, Denali Therapeutics Inc., Healthcare, Biotechnology, USA, 8.00B, -, -, 23.52, 6.96, 19.25, 130.50%, -16.50%, -, -4.50%, 119.40%, 4.80%, 6.40%, 5.40%, 26.20, 26.20, 0.00, 0.00, -, 15.10%, 17.00%, 3.70%, -1.65%, 4.90%, 128.49%, -24.08%, 5.67%
344, DRNA, Dicerna Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 2.42B, -, -, 13.62, 19.64, -, 13.70%, -126.00%, -, -27.40%, 40.00%, -17.10%, -82.90%, -82.20%, 3.30, 3.30, 0.00, 0.00, -, -65.80%, -67.60%, 4.92%, 12.88%, 39.50%, 51.14%, 47.98%, 5.85%
